gene	shared_direction	common_effect	common_se	common_q_value	posterior_mean_ABS	lfsr_ABS	posterior_mean_GOB	lfsr_GOB	posterior_mean_TAC	lfsr_TAC	absolute_rank	signed_rank
VDAC3	down	-0.306980260450961	0.0931329215174971	0.0041752025093137	-0.228932533087859	0.0114887212188955	-0.237688327086673	0.0224187905640469	-0.323683507142042	0.0028504067576066	1930	7159
LUC7L	up	0.298934302685208	0.0908832730694964	0.0042684839537167	0.186961894291381	0.030278347860724	0.334340473054205	0.0018664208854814	0.284330606664472	0.0108239358174051	1935	870
SMYD4	up	0.352354295329633	0.107338610487104	0.0043534452717368	0.297707745706308	0.0037762887030963	0.240470782763826	0.0373841081625718	0.279845209119153	0.0215000617742138	1942	874
MUC20	up	0.546490351557835	0.166688317441004	0.0044130517791517	0.339918474243702	0.0100830264142394	0.371298471781076	0.0339659108822101	0.465115100626051	0.0090829720246613	1944	875
SAR1B	down	-0.38200497229363	0.116594645180173	0.004437897307485	-0.299950033201221	0.0047550996391271	-0.266513614861007	0.0294659107532449	-0.340325689866103	0.0150939405290139	1948	7151
ITPR2	up	0.302214129888112	0.0922895136119367	0.0044627063673876	0.22065680295866	0.007579809358328	0.44517171765672	0.0013626904028727	0.293412767201129	0.0404535568951947	1949	878
RPRD2	up	0.191783994458629	0.0585841012574682	0.0044758941004548	0.177569801739553	0.0041140180241771	0.16974094091778	0.0137237494298852	0.189582649343567	0.0168992263791966	1950	879
EIF2B1	down	-0.236242085014729	0.0721774316359279	0.0044804689392959	-0.196215703758892	0.0056036998221192	-0.211715911779988	0.0213392668733423	-0.246998954481546	0.0053942107677236	1952	7149
ILRUN	up	0.245017473977349	0.0749250549058774	0.0045198194733475	0.196625189690638	0.0115275234485273	0.174946486930728	0.030168165473582	0.384154491968108	0.0006604941144836	1955	880
TTLL5	up	0.260553988285389	0.0797149165759349	0.0045430465433795	0.214460981585469	0.0057926804827945	0.242925640447065	0.0108353960795405	0.239839042081725	0.0131228595014349	1956	881
MYO1F	up	0.488379600765962	0.149443436533602	0.0045500876002979	0.310598883372519	0.0127179211064309	0.389310389427932	0.0095361041325837	0.342834254402791	0.0380934648115163	1957	882
RLF	up	0.232506755827134	0.0711658731913816	0.0045619138199573	0.213356359274221	0.0040531814707092	0.200908875562781	0.0139326992097752	0.194691339284152	0.0268333346805113	1958	883
IWS1	down	-0.202027116633818	0.0618723397412454	0.0045877004222241	-0.190562291926605	0.0033735543645016	-0.195523469798553	0.0189626233935054	-0.16313944446815	0.0260039508428488	1960	7145
ENSG00000266953	down	-0.416194708462016	0.127531092127733	0.0046067048542579	-0.298292392500803	0.0082848134607984	-0.324182970312981	0.0174587398357702	-0.310431428312401	0.0178727608505527	1964	7144
PRMT7	up	0.322379193460436	0.0988832660400935	0.0046555195913438	0.247515626921477	0.0088777300221519	0.281610958401997	0.0080665486345157	0.267927771265959	0.0191952609548185	1966	887
SENP3	up	0.25209485461444	0.0773368151467819	0.00465898109084	0.193309309075902	0.0158342369407387	0.243358088292797	0.0090893688983029	0.234060290693015	0.005727295535016	1968	888
MIR194-2HG	down	-0.354965430898731	0.108922425420748	0.0046689174550734	-0.237354945065102	0.0150667817887009	-0.334299252365208	0.0094061577245678	-0.34832638679826	0.004665575373544	1969	7141
INPP5B	up	0.339761728304603	0.104312433143866	0.0046914352496146	0.250398928181585	0.0185329376967437	0.265972061034096	0.009564835820437	0.316683190692234	0.0074741202970832	1972	890
TAF8	up	0.226107514006834	0.0694709256801566	0.0047224724016947	0.195160535499129	0.0042420342340968	0.22308970294275	0.0104662897712274	0.197118158633531	0.041130511183493	1976	891
SNX7	down	-0.402984157236046	0.123828516718909	0.00472564195464	-0.260301572046294	0.0188479278241492	-0.33858362438244	0.0071136972142898	-0.387308587131263	0.0076916087461814	1977	7136
TYW1B	up	0.287052940595144	0.0882141293207003	0.0047286699164479	0.213856558007535	0.0160607939834837	0.243498317218965	0.0086151806224753	0.32107002444459	0.0043388330994334	1978	892
NXF1	up	0.272332876222542	0.083740509857621	0.0047563034763395	0.226606240884581	0.0048218724168553	0.256197305924715	0.0105665437794056	0.215259235265552	0.0417336492944305	1980	894
ZNF444	up	0.350177769922815	0.107719243356356	0.0047727240282792	0.251120405376703	0.0140399836902631	0.302039626346782	0.0061796066380407	0.288425334643897	0.0211499250261422	1982	895
VPS26C	down	-0.298120120941318	0.0917334154354717	0.004782039819539	-0.217493290903565	0.0187717830539408	-0.257913359497793	0.0118097365769616	-0.274097666002302	0.0054510071722095	1985	7133
C2orf88	down	-0.365199047019962	0.112380669524479	0.0047828655795941	-0.213284975647783	0.0368941402630596	-0.464288714278102	0.0013588535455092	-0.27165535281176	0.023040791045252	1986	7132
APP	down	-0.214969370531075	0.0661575991552869	0.0047856391120681	-0.166939619583759	0.0244412714367516	-0.193549415349097	0.0129466513055899	-0.214416767989355	0.0039240799894781	1987	7131
INTS3	up	0.341738763201783	0.105197916985398	0.004792235780449	0.26455813304132	0.006280440028747	0.275529059795687	0.0156914181737459	0.318090606801811	0.0134911960884126	1990	898
CADM2	down	-0.463855836155998	0.142866184185366	0.0048193134565478	-0.25039943114071	0.0366538169718529	-0.440174931809377	0.0057058989548211	-0.510805742188713	0.0022115361187046	1991	7129
SLC12A9	up	0.304776111548259	0.0939582156573467	0.00485648206761	0.206836164988362	0.0151759897333583	0.423343527882577	0.0015439973593671	0.26664993032872	0.0194336657685546	1997	904
ABI2	up	0.316147673591055	0.097576764256017	0.0049183707868143	0.233692272083371	0.0106305180293389	0.327345947086509	0.0074465863476112	0.266390913791491	0.0114710035031349	1998	905
FMR1	down	-0.394262861487589	0.121738252155173	0.0049397232226906	-0.300211614335438	0.0047689098173709	-0.28405011926756	0.03761112757361	-0.419088169874073	0.0086019352900983	1999	7128
MAPK9	down	-0.202020620651942	0.062451101100449	0.0049975646260013	-0.177046278019317	0.0050653634437732	-0.178359463544991	0.0330940409643182	-0.205001450812356	0.0069562571104091	2002	7127
PTPN12	up	0.255812410340017	0.0791620563005465	0.0050465750689691	0.20524446273199	0.0095028469642069	0.215711969739019	0.0128690072882466	0.38000817458522	0.001879255307883	2006	910
ZNF398	up	0.265994123959406	0.0823279432301883	0.0050520278636423	0.207404690838996	0.0122898437728417	0.266853118454309	0.0060304573130027	0.225125695399186	0.0142154896305739	2008	912
SF3B5	down	-0.320722122504045	0.0992718509756634	0.0050524024600675	-0.270690138970279	0.0039752078596163	-0.226518211131879	0.0435085580422201	-0.26601600001746	0.0238720702722297	2009	7125
GGA3	up	0.265784291615774	0.0822791588991535	0.0050582176593221	0.158040184704722	0.0402554904204432	0.236697756234666	0.0167972089180537	0.423836679813554	0.0002938688620722	2010	913
C6orf136	down	-0.282000275226874	0.0873318253238184	0.0050771110951401	-0.196993395159115	0.0195318692561812	-0.278773359593512	0.006821876696581	-0.282101636882817	0.0054733467959126	2011	7124
ABCD3	down	-0.337870397272451	0.104857742371085	0.0051930149106034	-0.249286009698735	0.0086906755391009	-0.290380655098293	0.0131477404264013	-0.355070604392437	0.0067941232903391	2014	7122
FBXL18	up	0.437230040837769	0.13575293248814	0.0052110443500653	0.284745931244302	0.0151954929768598	0.352481473903859	0.0089896187848045	0.352168686712903	0.0205465649850993	2016	916
GOLM1	down	-0.255666232434346	0.0794082531653438	0.0052261900171673	-0.151419276248172	0.0324755369791905	-0.36735715913618	0.0016452577355128	-0.382281660517493	0.00065667265497	2019	7120
NIF3L1	down	-0.3680689230944	0.114358405237352	0.0052408505962774	-0.278534708401515	0.0086375700855623	-0.258258971683609	0.0357968030251311	-0.312822757410639	0.0083687470056725	2021	7119
NFKBIA	down	-0.371553147382813	0.115547780694913	0.0052928744065144	-0.305685167780649	0.0051092185217318	-0.290981745096816	0.0237923073044897	-0.240532710608982	0.0446766721935311	2022	7118
REEP5	down	-0.257271076632927	0.0800120534244334	0.0052935053850528	-0.157498009755398	0.0392194889832425	-0.259937793259697	0.0057026601327897	-0.357874584497666	0.0012182945603315	2023	7117
PRKCE	up	0.253830584107779	0.0789715166143409	0.0053104246172303	0.224489605133638	0.0041585297266667	0.199659987813594	0.0335114305701484	0.230856434799124	0.0171237949208658	2025	919
STIM2	up	0.30582499095342	0.0951682127679723	0.0053204597174076	0.192340947761427	0.034473166558458	0.333759694169268	0.0030139090250636	0.264573329621441	0.0124583792371192	2026	920
USP22	down	-0.206606358083079	0.0643140680017072	0.005337508152272	-0.16812588229339	0.010828583588906	-0.170257694377412	0.0360347758225975	-0.232977936016171	0.003132864219602	2027	7115
MYO5B	up	0.159836017701985	0.0497610045353802	0.0053420499691837	0.146810279120011	0.0043788554262739	0.126797056243338	0.0436397390980826	0.226573697929468	0.0033028380360462	2028	921
SRSF4	up	0.196852261136197	0.0613059071516739	0.0053597149327539	0.16892980229796	0.0084007999875568	0.160378770936738	0.0271310016200439	0.235806866593308	0.0034816957431352	2029	922
NUDT2	up	0.24729177041842	0.0770295893918289	0.0053636551092702	0.181163910230951	0.0166058494483744	0.26031639059421	0.0039935132243726	0.254097724663176	0.0117073993193365	2032	924
PSME3	down	-0.327967005844167	0.102209501241018	0.005380936190707	-0.252314517229369	0.0096508389811313	-0.304341567492256	0.0067460522510893	-0.226997424363791	0.0462087119105081	2036	7111
ZFAND6	down	-0.254784517378978	0.0794038724828721	0.005380936190707	-0.203924411686316	0.0076380871312191	-0.25877139362333	0.0058950793861297	-0.216391307315632	0.0470138909618023	2037	7110
PSENEN	down	-0.44906159885577	0.140048517907866	0.0054156877403158	-0.297824541228048	0.0143209981861192	-0.347384151229066	0.01046676585844	-0.301841534073598	0.0457930735924297	2039	7108
PGM3	down	-0.364915259511122	0.113831270291408	0.0054259501020957	-0.203961895243174	0.0488392927659377	-0.34890244240357	0.0046079561145906	-0.338749131692151	0.0067173513942981	2041	7107
NFIA	up	0.256952624452139	0.0802228766360113	0.0054757551225475	0.237550645804765	0.0057762188252266	0.204383079034349	0.0240431929820347	0.22121059851503	0.0115553570870648	2042	927
EDEM1	down	-0.444793900487486	0.138923239168729	0.0054890126390088	-0.268254445749647	0.0221786516845386	-0.449900642743802	0.0043487362094162	-0.318311535194756	0.0305573137950707	2046	7105
MAP2K7	up	0.287813915018742	0.0899086019102127	0.0054966415639406	0.227160864745704	0.0110668399710788	0.238774893426916	0.0116333156973885	0.287797197462013	0.0084434597803592	2047	930
HNRNPR	down	-0.302387187579126	0.0945041092486904	0.0055164368024186	-0.229824348767997	0.0121843397545737	-0.230106398714296	0.0251994921445254	-0.314795367685282	0.004212415020949	2050	7102
UNC45A	up	0.293069799833449	0.091625171408673	0.0055331320188049	0.212951197146366	0.0132839752781651	0.259834927661461	0.0136971760761395	0.327979134968501	0.0039493045756648	2052	932
NUP98	up	0.179229747255026	0.0560809454656349	0.0055735574795637	0.167214212139752	0.0043443657559225	0.152452772481263	0.031560767690133	0.181459489213699	0.0153657542066852	2056	934
TRAM1	down	-0.417070372703366	0.130622105132005	0.0056145753863339	-0.261627609130625	0.0192533553334515	-0.375580610158783	0.0078102283643596	-0.441020420235945	0.0053150513735228	2062	7096
TTF1	up	0.29950612345432	0.0939014922146608	0.0056702841824677	0.224635449098321	0.0133551556965247	0.256828508273569	0.0125246880909623	0.283277333195288	0.007956215685724	2065	938
BID	up	0.229084788717842	0.0718635882608142	0.0057023260439224	0.188558809480297	0.007810730386469	0.246824714808113	0.0057087089222011	0.186054039880987	0.0399357061950532	2067	939
VOPP1	up	0.150148196423102	0.0471128590252505	0.0057150219338691	0.140443024982687	0.0077041477898275	0.171985615670648	0.0091675959715351	0.131922796520575	0.0132383095401896	2068	940
POFUT1	up	0.251319093501512	0.0788688271118624	0.005721041905431	0.183798683387084	0.0185961746607294	0.231719837093987	0.0124474204451157	0.272186257996125	0.0040966087627379	2069	941
ERCC3	up	0.215059969194698	0.0674931678471239	0.0057212283148467	0.146011063190898	0.0289829368290301	0.191855727362359	0.0298474175675232	0.272496046249733	0.001491317461464	2070	942
SLTM	down	-0.317467165573794	0.0996816004772344	0.0057470834391876	-0.254539556448837	0.008005604345082	-0.258486208297597	0.0151848986912999	-0.260123414730687	0.0197005295134435	2072	7093
MAN1B1	up	0.308902017141512	0.0970284481635433	0.0057679540388479	0.24063540963683	0.0069111848260178	0.238379097398151	0.0359072088485835	0.320395872230237	0.0061342094324399	2073	944
HNRNPL	down	-0.175858132242638	0.0552458981011947	0.0057682770634088	-0.160190965047815	0.0046384641558185	-0.157961385021633	0.0239628481373451	-0.206235591323735	0.0108798520960161	2074	7092
GRAMD2B	down	-0.264048281921342	0.0829522602843694	0.0057682770634088	-0.165317774068	0.0376713412514089	-0.292992730838672	0.001923169980265	-0.335953927653076	0.0069118021816564	2076	7090
ADCY6	up	0.243785224007652	0.0765885899114464	0.0057682770634088	0.214167015805732	0.0096139685224251	0.173959191488064	0.0297242778158027	0.30269652707083	0.0028214746046348	2077	945
ACAD9	up	0.192388697343719	0.0605732219025041	0.0058990321428561	0.156084378308848	0.0096799707740104	0.214428822279132	0.0060286554436919	0.203990410132545	0.0128804063064187	2080	947
GTF3C6	down	-0.324716105123868	0.102339346137697	0.0059501210674605	-0.267487905444338	0.0086669619633372	-0.244289931457302	0.0152242137385724	-0.319273441032988	0.0122275980180462	2085	7087
INO80	up	0.228394438485124	0.0720132608018048	0.0059726175685039	0.203704163361614	0.0059183829121578	0.197130460679035	0.0217077306719068	0.202679602880421	0.0151607561561216	2087	952
DDRGK1	up	0.308931957434651	0.0974397543833033	0.0059850848032144	0.224750919412446	0.0118446836783047	0.288574922408761	0.0109487103845857	0.310101523979804	0.0079059372710856	2090	954
EZR	down	-0.130148622227273	0.0410511822077397	0.0059850848032144	-0.190121488840728	0.0135622023095742	-0.289782564896511	0.0015542272304303	-0.104508331132444	0.0069733317348351	2091	7085
E2F4	down	-0.308534196277231	0.0973586307031712	0.0060043535626338	-0.204004951717269	0.0205057737994013	-0.285610963575244	0.0167024649876845	-0.364266086350899	0.0022276874345434	2094	7083
ATF7IP	up	0.244826274966107	0.0772607896072215	0.0060060041320836	0.211416541524159	0.0052239993532877	0.216881643857925	0.0259350945553196	0.213930203127753	0.0197982843338518	2095	956
VAMP8	down	-0.275317428073681	0.0868944145574716	0.0060088728035835	-0.196273818812512	0.0371104525026673	-0.274306410589423	0.0044859211282366	-0.214661730309622	0.0200425479592732	2097	7081
CKMT1B	down	-0.239269629025815	0.0756719090919744	0.0061237364890823	-0.204075227751581	0.0075807418387092	-0.19947003860545	0.0186293053469366	-0.24928964745929	0.0087906617231474	2104	7077
SAMD4B	up	0.218573935922963	0.069318189816208	0.0062801813977967	0.192655866694933	0.0073658360877537	0.155045312057296	0.0395014568941171	0.339885992888024	0.0015547338899617	2114	963
C6orf62	down	-0.334230149548576	0.106119221418345	0.0063526146152238	-0.237343872239006	0.0197367957166501	-0.263500688899096	0.0128289776104602	-0.367712016627619	0.0052494756997499	2116	7069
SGSM2	up	0.312344764101137	0.0991998878796196	0.0063692703581366	0.230296239394764	0.0139807602780713	0.294818942740428	0.0073673281289408	0.249878625029138	0.024886562924836	2117	964
WWTR1	down	-0.271776815244973	0.0863282265882944	0.0063739081397285	-0.234341516686147	0.0052128674644499	-0.216186995473662	0.0265425642608952	-0.237279814207789	0.0307040663729414	2119	7067
NAT8L	up	0.53541787557178	0.17028283936527	0.0064442483543557	0.291074187374037	0.031309483070932	0.404013209486286	0.0113524680229347	0.432381760564455	0.0150099882050635	2123	968
C2orf69	down	-0.44620324557449	0.141909458980172	0.0064442483543557	-0.328874388148308	0.0085871919931833	-0.281639990087402	0.039626417354046	-0.311682443338501	0.0327357552347314	2124	7066
SNX14	up	0.234246745140836	0.0745186706973648	0.006456193940394	0.20691667313675	0.0064062291683573	0.214911385102941	0.0126955020489764	0.185691744674931	0.0379748372711003	2126	970
PEX16	up	0.294577610114765	0.0937488566651428	0.0064792991466633	0.21026334254665	0.0176876582066943	0.282866357190242	0.0055162829723456	0.340543082001154	0.0092377721293169	2127	971
AIMP2	up	0.335783363891148	0.106939745121305	0.0065222997469985	0.231293666749665	0.0142816477642394	0.335088768556405	0.0077087803976643	0.362881305969264	0.007287602405641	2130	973
SETX	up	0.210418688196569	0.0671180776762976	0.006615482800289	0.190094877792986	0.0068328563960827	0.179874692483408	0.018532614148117	0.201831482161773	0.0152047817562968	2135	976
