gene	module	module_color	module_numeric	strict_state_shared	programme_direction	discovery_common_z	heldout_common_z	heldout_common_fdr	kme_discovery_ABS	abs_kme_discovery_ABS	kme_heldout_ABS	abs_kme_heldout_ABS	kme_discovery_GOB	abs_kme_discovery_GOB	kme_heldout_GOB	abs_kme_heldout_GOB	kme_discovery_TAC	abs_kme_discovery_TAC	kme_heldout_TAC	abs_kme_heldout_TAC	module_size	bootstrap_abs_kme_ci_low_ABS	bootstrap_abs_kme_median_ABS	bootstrap_abs_kme_ci_high_ABS	bootstrap_abs_kme_ci_low_GOB	bootstrap_abs_kme_median_GOB	bootstrap_abs_kme_ci_high_GOB	bootstrap_abs_kme_ci_low_TAC	bootstrap_abs_kme_median_TAC	bootstrap_abs_kme_ci_high_TAC
SLC44A2	M02	blue	2	FALSE	not_shared	0.112776466224464	0.609509173954874	0.652403257397496	0.809456238493162	0.809456238493162	0.609408269860183	0.609408269860183	0.805959043420675	0.805959043420675	0.803936501398916	0.803936501398916	0.818942488550294	0.818942488550294	0.739666528085509	0.739666528085509	2184	0.603572150876628	0.813449781993043	0.908304960109501	0.307205665974002	0.777241253325237	0.914136163302745	0.592990639424264	0.799597469792983	0.904941638098185
HCFC1R1	M02	blue	2	FALSE	not_shared	0.112439242930198	NA	NA	0.626599084110707	0.626599084110707	0.586129690166869	0.586129690166869	0.562650032589669	0.562650032589669	0.40834755572709	0.40834755572709	0.696230496350139	0.696230496350139	0.713551684064508	0.713551684064508	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
TPST2	grey	grey	0	FALSE	not_shared	-0.111383621303147	1.81132129431095	0.133735156655637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAK4	M06	red	6	FALSE	not_shared	0.109688690832155	1.15268790120328	0.361650492473736	0.758282099642517	0.758282099642517	0.639699152322399	0.639699152322399	0.619960219427377	0.619960219427377	0.630505194852251	0.630505194852251	0.572405107193369	0.572405107193369	0.502937394091241	0.502937394091241	231	NA	NA	NA	NA	NA	NA	NA	NA	NA
SH3BGRL3	M02	blue	2	FALSE	not_shared	0.10951255268046	NA	NA	0.586079856926247	0.586079856926247	0.355353266802713	0.355353266802713	0.718368150053869	0.718368150053869	0.505162837474214	0.505162837474214	0.733492464422771	0.733492464422771	0.553067438629588	0.553067438629588	2184	0.441888469129809	0.723194488762844	0.867173766054152	0.462579344569247	0.715110009162544	0.879929954825893	0.447215172226589	0.716097001823297	0.866826222274722
DHFR	M02	blue	2	FALSE	not_shared	-0.109262501759848	0.132549435411935	0.927441678797308	0.718415560708665	0.718415560708665	0.282341363462248	0.282341363462248	0.741279665218145	0.741279665218145	0.0689902514834034	0.0689902514834034	0.712880437400918	0.712880437400918	0.0905891287044198	0.0905891287044198	2184	0.48385506562416	0.735180884770168	0.879762111892432	0.499029236627413	0.733931272632436	0.881137171123772	0.383084408257577	0.686970992951407	0.868979121584081
CKAP5	M01	turquoise	1	FALSE	not_shared	0.1092596753094	2.156279876871	0.0686137324677074	0.539001559980612	0.539001559980612	0.111915755314856	0.111915755314856	0.302179439035722	0.302179439035722	0.511314802419645	0.511314802419645	0.438350631050224	0.438350631050224	0.187981122171	0.187981122171	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
VPS4A	M02	blue	2	FALSE	not_shared	-0.109072475516016	-0.523832498986338	0.703062995484808	0.930385707910378	0.930385707910378	0.681471890394063	0.681471890394063	0.641112671478368	0.641112671478368	0.740540566926972	0.740540566926972	0.80886951896353	0.80886951896353	0.795561490943501	0.795561490943501	2184	0.785788709652786	0.915769024541674	0.962856932422837	0.367221058950957	0.644225678773416	0.836843945124219	0.615831626346209	0.793903946792966	0.893286002146105
RETREG3	M02	blue	2	FALSE	not_shared	0.108943102629736	-0.817228935274618	0.536305785766876	0.820245500042645	0.820245500042645	0.465005939881909	0.465005939881909	0.677671638497826	0.677671638497826	0.431619787845874	0.431619787845874	0.715052711666385	0.715052711666385	0.565338351676505	0.565338351676505	2184	0.668910600603297	0.855325539873926	0.94522147759746	0.416868508399328	0.676657016273333	0.846086645314273	0.385556510825696	0.735050319303042	0.915811077937737
CTTNBP2NL	M01	turquoise	1	FALSE	not_shared	0.108867180261195	-4.00187672389074	0.000386114951766395	0.697947515203099	0.697947515203099	0.65710255305953	0.65710255305953	0.510132472592557	0.510132472592557	0.566510980339942	0.566510980339942	0.688260698581035	0.688260698581035	0.512601679417592	0.512601679417592	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
UCKL1	M02	blue	2	FALSE	not_shared	-0.107795164241569	NA	NA	0.602533596277488	0.602533596277488	0.178711878805241	0.178711878805241	0.686450194097449	0.686450194097449	0.489717301360971	0.489717301360971	0.370058026803126	0.370058026803126	0.414412411380524	0.414412411380524	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
AKAP6	M02	blue	2	FALSE	not_shared	-0.107781363142941	1.36136313792451	0.27270434233743	0.783165500971294	0.783165500971294	0.286947932239369	0.286947932239369	0.654678488851746	0.654678488851746	0.125014491303288	0.125014491303288	0.82520430876895	0.82520430876895	0.0357082705140453	0.0357082705140453	2184	0.631535399205293	0.796054722458884	0.904953378562276	0.288005209746802	0.659041175551041	0.868301511901104	0.567673840367298	0.815357363482842	0.920091603727468
ENSG00000279095	M03	brown	3	FALSE	not_shared	-0.107302471802114	NA	NA	0.244178713761524	0.244178713761524	0.223961322599427	0.223961322599427	0.0303504896358884	0.0303504896358884	0.0187827597272255	0.0187827597272255	0.501645548133063	0.501645548133063	0.0599765310046028	0.0599765310046028	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
DGKA	M07	black	7	FALSE	not_shared	0.107295848075735	NA	NA	0.753118356824712	0.753118356824712	0.710325310208541	0.710325310208541	0.0869651663824829	0.0869651663824829	0.34935943737656	0.34935943737656	0.733613393215017	0.733613393215017	0.416192503350724	0.416192503350724	151	NA	NA	NA	NA	NA	NA	NA	NA	NA
UBE2J2	M02	blue	2	FALSE	not_shared	0.107009315498525	2.50397097108446	0.0323502295829819	0.755423711809018	0.755423711809018	0.775217005193944	0.775217005193944	0.645589292413857	0.645589292413857	0.70229979299649	0.70229979299649	0.594542478343711	0.594542478343711	0.677911900700096	0.677911900700096	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZDHHC5	M02	blue	2	FALSE	not_shared	-0.106979851271932	-0.0605360666469248	0.968744461224547	0.679434497196845	0.679434497196845	0.370491716026209	0.370491716026209	0.232438406036641	0.232438406036641	0.535251686154401	0.535251686154401	0.624746180700964	0.624746180700964	0.347807161790622	0.347807161790622	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
SKA2	grey	grey	0	FALSE	not_shared	-0.106869908517774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZDHHC2	M01	turquoise	1	FALSE	not_shared	-0.106859911752324	0.135479132791668	0.925939065695232	0.625098132269109	0.625098132269109	0.582225557388837	0.582225557388837	0.63013409572052	0.63013409572052	0.403473776759476	0.403473776759476	0.429777395861372	0.429777395861372	0.258124612939891	0.258124612939891	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASCC2	M06	red	6	FALSE	not_shared	0.106595388199205	0.0776904135927301	0.958001835238452	0.60489227582402	0.60489227582402	0.672755828918514	0.672755828918514	0.33689316591764	0.33689316591764	0.415644853530558	0.415644853530558	0.685880294839152	0.685880294839152	0.697220100438043	0.697220100438043	231	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMC6	M01	turquoise	1	FALSE	not_shared	-0.106038785662098	-0.941059956218616	0.467840769705254	0.841798418155353	0.841798418155353	0.395708801240134	0.395708801240134	0.156569286626382	0.156569286626382	0.376229155701289	0.376229155701289	0.748511612066684	0.748511612066684	0.574173870913894	0.574173870913894	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
OSBPL2	M06	red	6	FALSE	not_shared	0.105810989342844	-0.48950585602114	0.72344178650529	0.405938018983826	0.405938018983826	0.473081466094474	0.473081466094474	0.381510761406293	0.381510761406293	-0.183694415536141	0.183694415536141	0.257109478243713	0.257109478243713	0.27201879543809	0.27201879543809	231	NA	NA	NA	NA	NA	NA	NA	NA	NA
TLE3	grey	grey	0	FALSE	not_shared	0.105229497025057	0.248111734423067	0.861566447557442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000270792	M03	brown	3	FALSE	not_shared	-0.105083930144255	-3.11062242741292	0.00666494811262441	0.637141070576152	0.637141070576152	0.0735298523511382	0.0735298523511382	-0.276653678427216	0.276653678427216	0.311770913132266	0.311770913132266	0.722183515205759	0.722183515205759	0.249560504141242	0.249560504141242	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
MYO19	M01	turquoise	1	FALSE	not_shared	-0.104771619307947	2.99729130447564	0.00929523700895844	0.431001118142215	0.431001118142215	0.00185943668824154	0.00185943668824154	0.364960437820225	0.364960437820225	0.40984734230746	0.40984734230746	0.79272329525127	0.79272329525127	-0.0849648790549567	0.0849648790549567	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
MAP2K3	M02	blue	2	FALSE	not_shared	-0.10467713954382	0.825344571742212	0.531741953476501	0.724301262644811	0.724301262644811	0.441480316369279	0.441480316369279	0.644480150112655	0.644480150112655	0.691998865261765	0.691998865261765	0.643220585614292	0.643220585614292	0.628318904779863	0.628318904779863	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATPAF2	M02	blue	2	FALSE	not_shared	0.104537710806378	NA	NA	0.683886400907157	0.683886400907157	0.546725262550141	0.546725262550141	0.613028090884707	0.613028090884707	0.116614301846345	0.116614301846345	0.501547038786641	0.501547038786641	0.439970594857519	0.439970594857519	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
LINC01456	M02	blue	2	FALSE	not_shared	-0.10417606034209	-1.68080595410771	0.167412868339093	0.811507876535827	0.811507876535827	-0.290920115612668	0.290920115612668	0.83066493964825	0.83066493964825	-0.399351438921625	0.399351438921625	0.792191836622731	0.792191836622731	-0.545018615611756	0.545018615611756	2184	0.604772679582693	0.809195797225087	0.904659454065643	0.581838489798101	0.817716574564277	0.914753564563113	0.487532835427584	0.766839579441713	0.904589646733972
LARGE1	M03	brown	3	FALSE	not_shared	-0.103879511738818	2.30430482048982	0.0504944467326448	0.439510905028611	0.439510905028611	0.433866696997883	0.433866696997883	0.625931579143427	0.625931579143427	0.50692308234722	0.50692308234722	0.846918633106945	0.846918633106945	0.7776340078584	0.7776340078584	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
LIPH	M01	turquoise	1	FALSE	not_shared	-0.103414174075697	-1.6198656046679	0.184284714773368	0.0172959244010723	0.0172959244010723	0.0316443438548268	0.0316443438548268	0.196951743294525	0.196951743294525	-0.0332569500961994	0.0332569500961994	0.245941352453189	0.245941352453189	-0.307932850939969	0.307932850939969	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATP2C1	M01	turquoise	1	FALSE	not_shared	-0.103035279438561	-1.58993444428374	0.193580583880939	0.524126959269769	0.524126959269769	0.497039613185775	0.497039613185775	0.604371006639046	0.604371006639046	0.227019586052492	0.227019586052492	0.4883531993637	0.4883531993637	0.32515155768488	0.32515155768488	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
PCDH15	M02	blue	2	FALSE	not_shared	-0.10294836740267	0.669990006135307	0.616981980656207	0.568974856917529	0.568974856917529	0.0981776127879265	0.0981776127879265	0.575036861765518	0.575036861765518	0.241012231112651	0.241012231112651	0.510096113766729	0.510096113766729	0.0746441936750432	0.0746441936750432	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLS	M01	turquoise	1	FALSE	not_shared	-0.102109561959597	-2.91625073365568	0.0115783200759244	0.48016954926132	0.48016954926132	0.578607581631004	0.578607581631004	0.483215432461257	0.483215432461257	0.320443701424649	0.320443701424649	0.452075911926288	0.452075911926288	0.592048602646216	0.592048602646216	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ASAP2	M03	brown	3	FALSE	not_shared	0.101884913529394	2.55821278315885	0.028484824605458	0.757622057478276	0.757622057478276	0.668706094288612	0.668706094288612	0.602102126054745	0.602102126054745	0.455022807769981	0.455022807769981	0.600465779139201	0.600465779139201	0.703347055269011	0.703347055269011	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
SCAF8	grey	grey	0	FALSE	not_shared	-0.101809969128787	-0.753780691796678	0.569906147012413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZNF350	M02	blue	2	FALSE	not_shared	0.101648534175735	0.50964566587852	0.71208306707568	0.757309187472962	0.757309187472962	-0.0291402118862118	0.0291402118862118	0.616398508976268	0.616398508976268	-0.0356821741149345	0.0356821741149345	0.552720118515869	0.552720118515869	0.00865577890371495	0.00865577890371495	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
SNAPC3	M01	turquoise	1	FALSE	not_shared	0.101300040226082	-0.882959672802824	0.499022041942661	0.860584031829013	0.860584031829013	0.663977443903684	0.663977443903684	0.729281826546966	0.729281826546966	0.613526317566133	0.613526317566133	0.730628764440264	0.730628764440264	0.557812433343377	0.557812433343377	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC35A3	M01	turquoise	1	FALSE	not_shared	-0.101095562679245	-3.24286516491609	0.00455599471022578	0.772373611165721	0.772373611165721	0.65453957497888	0.65453957497888	0.559725784567566	0.559725784567566	0.25052022356386	0.25052022356386	0.883971352359953	0.883971352359953	0.457850577917146	0.457850577917146	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
IL7	M01	turquoise	1	FALSE	not_shared	-0.100228635112399	NA	NA	0.707377487864123	0.707377487864123	0.797855209582785	0.797855209582785	0.507318530584765	0.507318530584765	0.334744021752054	0.334744021752054	0.722481250834928	0.722481250834928	0.67244227499249	0.67244227499249	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMM50	M02	blue	2	FALSE	not_shared	-0.0996248955975721	-1.38327740944301	0.264557016500122	0.648651753528546	0.648651753528546	0.459855388893904	0.459855388893904	0.627514038951027	0.627514038951027	0.247864035603973	0.247864035603973	0.482674067070531	0.482674067070531	0.594243178235151	0.594243178235151	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
GALM	M02	blue	2	FALSE	not_shared	0.0990344584535491	0.642895890741139	0.633232147177991	0.496375521314627	0.496375521314627	0.380931595588449	0.380931595588449	0.352051382480802	0.352051382480802	0.107820694184276	0.107820694184276	0.56276281396287	0.56276281396287	0.342713931437142	0.342713931437142	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
TMEM115	M02	blue	2	FALSE	not_shared	0.0984730487224981	0.884410657628028	0.498347270438629	0.895905676467506	0.895905676467506	0.793918662534279	0.793918662534279	0.652053597407193	0.652053597407193	0.834543390428845	0.834543390428845	0.692764779185859	0.692764779185859	0.79769181872001	0.79769181872001	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
ST14	M02	blue	2	FALSE	not_shared	-0.0982438971841813	-1.4596904741644	0.236688772160606	0.853289621489407	0.853289621489407	0.57726150446122	0.57726150446122	0.874263741628004	0.874263741628004	0.789828213954603	0.789828213954603	0.862066527913978	0.862066527913978	0.900687352469461	0.900687352469461	2184	0.70919510858799	0.878771050395761	0.957682779257144	0.70145850561214	0.864791015530316	0.945856264291172	0.627240884278368	0.833868770467877	0.933702018917897
TPR	M01	turquoise	1	FALSE	not_shared	0.0980683763051874	NA	NA	0.854323905448397	0.854323905448397	0.202940532755225	0.202940532755225	0.553214904491466	0.553214904491466	0.3061949868855	0.3061949868855	0.799729288887849	0.799729288887849	0.665407804106354	0.665407804106354	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACP2	M02	blue	2	FALSE	not_shared	-0.0975914673233899	-1.82889870994207	0.12960177922571	0.874486217580543	0.874486217580543	0.345328541802441	0.345328541802441	0.586619121071485	0.586619121071485	0.606978775950259	0.606978775950259	0.202383189257927	0.202383189257927	0.680041076568211	0.680041076568211	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARHGEF11	grey	grey	0	FALSE	not_shared	-0.0974418974688421	0.297893858457234	0.833160766278857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KMT2E	M03	brown	3	FALSE	not_shared	-0.0954315693585343	-1.26507921129649	0.311811417530174	0.735469044309357	0.735469044309357	0.145644901395816	0.145644901395816	0.706087081701912	0.706087081701912	0.417751338957229	0.417751338957229	0.533758121815271	0.533758121815271	0.144728196348708	0.144728196348708	993	0.522864256735476	0.727181313279273	0.857744766393008	0.468034258457212	0.690500162527822	0.842984985630697	0.234343200131445	0.63204075490715	0.884137070706756
RPL39	M11	greenyellow	11	FALSE	not_shared	0.0948871593442355	-3.34338211091449	0.00340778240847969	0.452717750760448	0.452717750760448	0.200463083208236	0.200463083208236	0.609414459786099	0.609414459786099	0.15376694302984	0.15376694302984	0.452225590130204	0.452225590130204	-0.461057366375931	0.461057366375931	43	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNNM2	M03	brown	3	FALSE	not_shared	-0.0923930666401679	0.12613714985035	0.931711534912595	0.470822828559288	0.470822828559288	0.198601969340279	0.198601969340279	0.13157358816341	0.13157358816341	0.595808703626718	0.595808703626718	0.767880284446281	0.767880284446281	0.0637515480293111	0.0637515480293111	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
MLH1	M02	blue	2	FALSE	not_shared	-0.0917350703769868	0.178686713977222	0.901803785977868	0.0820473212704725	0.0820473212704725	-0.236035474752388	0.236035474752388	0.0301130762760423	0.0301130762760423	-0.303801423637614	0.303801423637614	0.309389313522191	0.309389313522191	0.046925463371236	0.046925463371236	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATP2C2	M03	brown	3	FALSE	not_shared	0.0917123053274393	0.492443862854249	0.721828170829812	0.693772048952658	0.693772048952658	0.219240526851148	0.219240526851148	0.598565824707524	0.598565824707524	0.00641533945610925	0.00641533945610925	0.708832104550648	0.708832104550648	0.410192192037837	0.410192192037837	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
NRDC	M05	green	5	FALSE	not_shared	0.0913490538109331	-1.07700828896736	0.398627735466462	0.408280609434874	0.408280609434874	0.47547898060427	0.47547898060427	0.300239122211686	0.300239122211686	0.395570078593692	0.395570078593692	0.589795551178933	0.589795551178933	0.630102762832259	0.630102762832259	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
OSGEP	grey	grey	0	FALSE	not_shared	-0.0910382438029108	-1.38512079331941	0.263852209203273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MPZL1	grey	grey	0	FALSE	not_shared	-0.0903430561418663	-0.583887945588424	0.667123039815841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SRRM1	M01	turquoise	1	FALSE	not_shared	0.0902759229012159	-1.65671491741465	0.173782540358086	0.900754946370296	0.900754946370296	0.665698329213072	0.665698329213072	0.694569850663525	0.694569850663525	0.346736792277067	0.346736792277067	0.720915386180663	0.720915386180663	0.464816056436475	0.464816056436475	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUDC	M02	blue	2	FALSE	not_shared	0.0893770932841019	2.58708733031758	0.0265587494387048	0.771153033101081	0.771153033101081	0.620370143549116	0.620370143549116	0.727889658569318	0.727889658569318	0.738123559158486	0.738123559158486	0.814114115327777	0.814114115327777	0.838851157467446	0.838851157467446	2184	0.568010159562221	0.772001410947447	0.886787698561374	0.304125030649815	0.686844944517642	0.86140439356382	0.600910335672259	0.809475301874178	0.905872151530595
INTS14	M05	green	5	FALSE	not_shared	-0.0890109124390214	0.404329023599274	0.771893426979979	0.719016677868468	0.719016677868468	0.485956260227776	0.485956260227776	0.367128312925804	0.367128312925804	0.260561517801056	0.260561517801056	0.489770100076074	0.489770100076074	0.450320474528166	0.450320474528166	512	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAPNS1	M02	blue	2	FALSE	not_shared	0.0883389947742377	-2.00101807552609	0.0938271338781606	0.882702623547264	0.882702623547264	0.830089425199699	0.830089425199699	0.799248587585964	0.799248587585964	0.886598509477654	0.886598509477654	0.865594771451444	0.865594771451444	0.78614294391147	0.78614294391147	2184	0.691183262324189	0.879905881007125	0.958456316249067	0.590435835262261	0.822165411721683	0.931372970510252	0.649505467595573	0.845578232997373	0.944672901664435
DEK	M01	turquoise	1	FALSE	not_shared	0.0880790195204407	2.24084425606451	0.0580135995940978	0.746061490304892	0.746061490304892	0.528892776514016	0.528892776514016	0.671169795653616	0.671169795653616	0.466552470099393	0.466552470099393	0.754292047426351	0.754292047426351	0.77573296845477	0.77573296845477	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
CWC27	M01	turquoise	1	FALSE	not_shared	-0.0871103109562198	0.141668961932656	0.922073129617522	0.899448768415785	0.899448768415785	0.476396939142611	0.476396939142611	0.712764811787868	0.712764811787868	0.701192091869088	0.701192091869088	0.719141920539516	0.719141920539516	0.620081829430141	0.620081829430141	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
PAK1	M01	turquoise	1	FALSE	not_shared	-0.0869423198165643	-2.3954552381589	0.041343907928299	0.653092953219574	0.653092953219574	0.583502012164987	0.583502012164987	0.770870663935793	0.770870663935793	0.393385078494344	0.393385078494344	0.797625060792124	0.797625060792124	0.371973075700789	0.371973075700789	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCL2L13	grey	grey	0	FALSE	not_shared	0.0869314755335234	-0.562289826304551	0.680005098579275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IMP4	M02	blue	2	FALSE	not_shared	0.0862982978491618	2.89086259743192	0.0124305764170523	0.686662074812821	0.686662074812821	0.325373327426194	0.325373327426194	0.28250078228159	0.28250078228159	0.578106746411916	0.578106746411916	0.64008553206015	0.64008553206015	0.599688998697871	0.599688998697871	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
GRIP1	grey	grey	0	FALSE	not_shared	-0.0858200783979829	3.15496188994057	0.00590680682914149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC2A4RG	M02	blue	2	FALSE	not_shared	0.0855455987534807	0.713417889198046	0.591987924146502	0.866920061165235	0.866920061165235	0.704699416529371	0.704699416529371	0.830429567633762	0.830429567633762	0.588178422756521	0.588178422756521	0.531725058789525	0.531725058789525	0.648761336471836	0.648761336471836	2184	0.683616149106109	0.85683750040032	0.936005262958411	0.637572156827978	0.819824361551044	0.912780371122708	0.0909464179082165	0.508419411216306	0.840242180809182
CAMK2D	M01	turquoise	1	FALSE	not_shared	0.0849951102925967	-2.57102152001644	0.0276207530144284	0.84100305860309	0.84100305860309	0.910187107239745	0.910187107239745	0.770980686887203	0.770980686887203	0.6087559885135	0.6087559885135	0.915599589776103	0.915599589776103	0.777483722417295	0.777483722417295	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
AGK	M01	turquoise	1	FALSE	not_shared	0.0845285685760736	2.76408169911859	0.0172094846693413	0.71609321555423	0.71609321555423	-0.0269995155915149	0.0269995155915149	0.379233372326131	0.379233372326131	0.579642869090324	0.579642869090324	0.34842770712871	0.34842770712871	0.00940979952467067	0.00940979952467067	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
CREB1	M01	turquoise	1	FALSE	not_shared	-0.0842634178127939	-1.0190679180471	0.427499401268127	0.713913355014831	0.713913355014831	0.38621342990335	0.38621342990335	0.580626932535388	0.580626932535388	0.103695580115022	0.103695580115022	0.594063982186158	0.594063982186158	0.438879798559803	0.438879798559803	2186	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNF19B	M07	black	7	FALSE	not_shared	0.084156994770885	NA	NA	0.717823809650515	0.717823809650515	0.641102754125921	0.641102754125921	0.147827474899858	0.147827474899858	0.0790103496435851	0.0790103496435851	0.57200790789921	0.57200790789921	-0.0446944516487406	0.0446944516487406	151	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000253322	M02	blue	2	FALSE	not_shared	-0.0836450906963362	0.756427171936964	0.56864135458797	0.832505274076911	0.832505274076911	0.404822516945391	0.404822516945391	0.874314131218761	0.874314131218761	0.430270499342978	0.430270499342978	0.825392119808604	0.825392119808604	0.342216830257399	0.342216830257399	2184	0.64262055464441	0.829432317984464	0.907228292460554	0.661380576292368	0.867037976175682	0.936231494392768	0.565727463938956	0.799214504040951	0.92866850482211
ZCCHC14	M03	brown	3	FALSE	not_shared	0.0816984461587156	-2.08532030459068	0.0790465734363446	0.589101835611759	0.589101835611759	0.513232253366599	0.513232253366599	0.364413440921134	0.364413440921134	0.380081571373674	0.380081571373674	0.508175553679971	0.508175553679971	0.181623467780794	0.181623467780794	993	NA	NA	NA	NA	NA	NA	NA	NA	NA
AHCY	M02	blue	2	FALSE	not_shared	0.0816669778788024	1.56885557838273	0.200045673597709	0.563680158360436	0.563680158360436	0.346275976829063	0.346275976829063	0.380344550710193	0.380344550710193	0.191378325673068	0.191378325673068	0.701391569393193	0.701391569393193	0.549838516838247	0.549838516838247	2184	NA	NA	NA	NA	NA	NA	NA	NA	NA
