gene	discovery_effect_adenoma_minus_normal	bootstrap_effect_median	bootstrap_ci_low	bootstrap_ci_high	direction_stability	bootstrap_sign_p	mean_expression_discovery	bootstrap_sign_q	excluded_gene	ci_excludes_zero	eligible	selection_magnitude	selected
ENSG00000236838	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000236896	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000237035	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000237741	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000237947	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000240571	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000242611	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000243574	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000248343	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000248758	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000248896	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000249112	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000249309	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000249373	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000250259	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000250723	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000250735	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000250751	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000250977	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000251048	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000251523	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000253406	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000253447	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000253527	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000253980	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000253992	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000254033	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000254141	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000254246	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000254291	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000254586	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000254625	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000255580	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000255916	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000256458	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000257022	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000257456	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000257910	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000258489	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000258560	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
ENSG00000258970	2.0954758e-08	2.1313294e-08	7.042826688508085e-09	3.490117528315295e-08	0.999	0.002	-0.003919655	0.015846696449565	True	True	False	2.0954758e-08	False
