gene	module	expected_direction	protein_gene_present	n_normal	n_adenoma	normal_detection_fraction	adenoma_detection_fraction	median_log2_normal	median_log2_adenoma	adenoma_minus_normal_log2_median	standardized_mean_difference	auc_adenoma_greater_than_normal	mann_whitney_u	p_value	age_sex_adjusted_log2_effect	age_sex_adjusted_ci_low	age_sex_adjusted_ci_high	age_sex_adjusted_p	q_value_bh_candidates	age_sex_adjusted_q_bh_candidates	pxd017269_protein_group_present	protein_accessions	n_samples	n_detected	pxd017269_detection_fraction	median_log2_intensity_detected	archival_group_kruskal_p	archival_group_kruskal_q_bh_candidates	pxd046999_detected	enriched_in_metachronous_crc_group	enriched_in_metachronous_hda_group	enriched_in_non_metachronous_group	directionally_concordant_pxd002137
ZNF28	M05	-1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
PSPC1	M03	1	True	8	16	1.0	1.0	16.9600932586359	17.306849396543363	0.3467561379074624	0.9322026465003277	0.7265625	93.0	0.08080808080808081	0.4788809002383745	-0.1716730911877261	1.129434891664475	0.14908980576068806	0.19722447022150288	0.34529019116973836	True	Q8WXF1	118	118	1.0	17.00336933135985	0.10432011191168848	0.2306109182197544	True	False	False	False	False
ALDH1B1	M02	1	True	8	16	1.0	1.0	17.37008990685342	18.673417911371416	1.3033280045179971	1.6811823235681722	0.8828125	113.0	0.001656081613007175	1.1300605912302606	0.45065743647060785	1.8094637459899134	0.00111398468710905	0.012271415555841455	0.009629429636617153	True	P30837	118	118	1.0	18.444109916687	0.628797556207408	0.7525389671840347	True	False	False	False	True
ERCC1	M02	1	True	0	3	0.0	0.1875		9.63428844604584												True	P07992;P07992-2;P07992-4	118	10	0.0847457627118644	10.84988975524905	0.23181441058659652	0.38965720023868006	False	False	False	False	False
PSMC5	M04	-1	True	8	16	1.0	1.0	17.07057670142194	17.36516158593769	0.2945848845157535	0.8523983109842593	0.734375	94.0	0.07022982551317455	0.16872326949419225	-0.11139854391328563	0.44884508290167013	0.23779044061089893	0.17883601078819217	0.4636536146768703	True	P62195;P62195-2	118	118	1.0	15.5938353538513	0.017709976936442	0.07242435012680609	True	False	False	False	False
NEMF	M03	1	True	8	16	1.0	1.0	13.110390577949861	13.528436932555667	0.4180463546058064	0.1502086709507474	0.6015625	77.0	0.4523006345593503	0.16554381456216682	-1.082756546210855	1.4138441753351887	0.7949244425643985	0.6332208883830904	0.9067595664654414	True	O60524;O60524-3;O60524-4;O60524-5	118	117	0.9915254237288136	14.4725198745728	0.023125164090718586	0.08646004621780537	True	False	False	False	False
UFC1	M02	1	True	8	16	1.0	1.0	14.956966246461022	15.524246659428183	0.5672804129671611	0.5679079091419229	0.609375	78.0	0.4166500106734323	0.583001252699243	-0.44460962872655263	1.6106121341250386	0.26615565769686034	0.6006917331794883	0.4985157198970568	True	Q9Y3C8	118	16	0.13559322033898305	16.0060453414917	0.4230376411828358	0.5778611495902682	True	False	False	False	False
SRGAP2C	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
RNF220	M02	1	True	3	8	0.375	0.5	8.341261531585527	9.533049023882223	1.1917874922966956	3.691715734169874	1.0	24.0	0.012121212121212121	1.2558641626355662	0.395517228978309	2.1162110962928233	0.004223133209351094	0.052403137817066854	0.027075661974774966	False		118	0	0.0				False	False	False	False	True
YBX3	M09	-1	True	8	16	1.0	1.0	14.538115660499123	15.858405231191783	1.32028957069266	1.7959994174910658	0.9375	120.0	0.00018219617088913092	1.7326523123688775	0.339078300042432	3.126226324695323	0.014815668011791915	0.002550746392447833	0.07043175923252783	True	P16989	118	118	1.0	16.99337005615235	0.0016537437401985282	0.014509674727147854	True	False	False	True	False
SF3B3	M02	1	True	8	16	1.0	1.0	15.407740714531556	16.441784939207558	1.034044224676002	3.22314782060112	1.0	128.0	2.719345834166133e-06	1.174745507939218	0.6998570651707474	1.6496339507076885	1.244483519984837e-06	0.00022366619486016443	3.639817990355652e-05	True	Q15393	118	118	1.0	17.7143144607544	0.05599982746155892	0.1540810786660757	True	False	False	False	True
SLX1A	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
PPA1	M05	-1	True	8	16	1.0	1.0	18.881406379517244	19.84467411607521	0.9632677365579667	3.239792824465445	1.0	128.0	2.719345834166133e-06	0.9166002295302766	0.6895692911886068	1.1436311678719466	2.5119157411647074e-15	0.00022366619486016443	7.012812037378924e-13	True	Q15181	118	118	1.0	19.380039215087898	0.06733134966128464	0.17286407647692667	True	False	False	False	False
TMED9	M04	-1	True	8	16	1.0	1.0	17.451845501955297	16.273111275536266	-1.1787342264190315	-0.7424384687939404	0.2109375	27.0	0.022970314261201327	-1.3965972234856323	-3.4777514901096414	0.6845570431383765	0.1884190982201701	0.08152355331105973	0.400439481407711	True	Q9BVK6	118	118	1.0	16.68304443359375	0.5754116581273199	0.7099332342763711	True	False	False	False	False
PMF1	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
TXN2	M02	1	True	8	16	1.0	1.0	15.886478870042954	14.955248830138373	-0.9312300399045803	-0.8911500941979014	0.296875	38.0	0.12004008315759561	-1.3485109953083059	-2.53847190040155	-0.15855009021506183	0.026343573487334154	0.26311250738740144	0.10493010918236471	True	M0QXH0;Q99757	118	7	0.059322033898305086	14.6818895339966	0.06866117151308508	0.17530248654782263	True	False	True	False	False
HLA-F	M02	1	False	0	0	0.0	0.0														True	A0A0G2JH66;A0A0G2JNV5;A0A0G2JPA3;A0A140T8X0;A0A140T939;A0A140T9B7;A0A140T9C2;A0A140T9D9;A0A140T9J8;A0A140T9V0;A0A140T9W3;A0A140T9W7;A0A140T9X6;D0EV57;P30511;P30511-2;P30511-3	118	18	0.15254237288135594	15.019905090332049	0.0542918283668548	0.15084611920751617	False	False	False	False	False
PPARGC1B	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
SLC25A10	M02	1	True	8	16	1.0	1.0	16.079782479535154	15.606344309328346	-0.47343817020680845	-0.040434462508473726	0.484375	62.0	0.928439054701001	-0.05527222495594453	-1.2284949679469954	1.1179505180351064	0.9264304940875681	0.9777735243169952	0.9651715478286348	True	F6RGN5	118	103	0.8728813559322034	13.5384998321533	0.021584110989067106	0.08345071015418305	True	False	False	False	False
PLXNA4	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
ERG28	M04	-1	True	8	14	1.0	0.875	16.30546340458091	17.00320844815095	0.6977450435700412	1.0706827520267843	0.8035714285714286	90.0	0.019651624605184975	1.6489422467366053	-0.4419610212343814	3.739845514707592	0.12218186363753965	0.07405938711461463	0.29984416626830046	True	Q9UKR5	118	116	0.9830508474576272	15.01237010955815	0.0026766120158480764	0.02006750913469166	True	False	False	False	False
KRT19	M02	1	True	6	13	0.75	0.8125	10.892023771276733	11.692971478733034	0.8009477074563005	0.9591827972150905	0.7564102564102564	59.0	0.08742444346159517	1.0588028582747295	-0.4113983843309892	2.5290041008804485	0.1580919416728278	0.21227041991782147	0.3561998186920427	True	P08727	118	118	1.0	23.838509559631348	0.4262590705572359	0.5791813741267129	True	False	False	True	False
LETM1	M02	1	True	8	16	1.0	1.0	17.499903642541675	17.748456290545278	0.24855264800360288	0.3671274484234365	0.640625	82.0	0.29074701789737456	-0.0680671283895109	-0.515708367292044	0.3795741105130222	0.7656826507853594	0.4764238671257654	0.8914253857028034	True	O95202	118	118	1.0	16.9886598587036	0.005749461572780798	0.03423103801945542	True	False	True	False	False
DOP1B	M03	1	True	8	16	1.0	1.0	13.252339410829526	12.89985802990099	-0.35248138092853587	-0.5642525350929852	0.34375	44.0	0.23814127273543073	-0.39658797718580263	-1.1188812763389133	0.32570532196730806	0.28185880393271223	0.41870168302056854	0.5147223766019917	False		118	0	0.0				False	False	False	False	False
C14orf119	M02	1	True	4	11	0.5	0.6875	11.68772308066644	13.706996993475355	2.0192739128089148	1.9514917742462805	0.9318181818181818	41.0	0.010256410256410256	1.3648083576821755	0.26665312528527707	2.462963590079074	0.014855579726131636	0.04719383180921643	0.07051234210038679	False		118	0	0.0				False	False	False	False	True
KHDRBS3	M02	1	True	8	16	1.0	1.0	12.958110124931991	13.400569488238203	0.4424593633062113	0.31504490581249084	0.6640625	85.0	0.2143932255656579	0.28099104500953975	-1.1546444409351042	1.7166265309541835	0.7012632934003319	0.3892680530413988	0.8496174013654237	True	O75525;O75525-2	118	118	1.0	16.11063480377195	0.5660837454404594	0.7033236889865242	False	False	False	False	False
NSFL1C	M02	1	True	8	16	1.0	1.0	16.891078255339654	17.18315011746357	0.29207186212391534	0.40387165581116025	0.625	80.0	0.3502789368989395	0.07802336375243657	-0.214502565999297	0.37054929350417015	0.6011362159781277	0.5395213962535164	0.7872257227177589	True	Q9UNZ2;Q9UNZ2-5	118	118	1.0	16.50113010406495	0.4134411184084045	0.5701664864084761	True	False	False	False	False
ARHGEF5	M02	1	False	0	0	0.0	0.0														True	Q12774	118	106	0.8983050847457628	13.4778847694397	0.13402851125407414	0.2721817384197858	True	False	False	False	False
IL2RG	M02	1	True	5	6	0.625	0.375	9.99304036040461	10.517912434578442	0.5248720741738317	1.063517644890072	0.8	24.0	0.12554112554112554	1.2265191685161643	-1.0128381056474174	3.465876442679746	0.2830501702982886	0.27425650931627027	0.5149567967926802	False		118	0	0.0				False	False	False	False	False
RSBN1L	M03	1	True	5	16	0.625	1.0	8.442045541753636	10.852466765197075	2.4104212234434392	1.6564037051644358	0.9125	73.0	0.0041279669762641896	1.757877593274704	0.6922340207700466	2.8235211657793613	0.0012243677531257394	0.02478286743049121	0.010217481983285722	False		118	0	0.0				False	False	False	False	True
ARRB2	M02	1	True	8	15	1.0	0.9375	11.139703044432839	11.653707875750055	0.5140048313172159	0.2810639236108909	0.65	78.0	0.26509542864368546	0.267617447478083	-1.1188532526790647	1.6540881476352307	0.7051977309747983	0.4518984249936399	0.8507194033320091	False		118	0	0.0				False	False	False	False	False
TRIM37	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
STAT2	M02	1	True	8	15	1.0	0.9375	11.774063239760462	12.547801221158117	0.7737379813976553	0.5993327604847433	0.6833333333333333	82.0	0.1688265070954531	0.7425004731898728	-0.6485445163838739	2.1335454627636192	0.29548100828341595	0.33489808179606945	0.5284928226199012	True	P52630;P52630-4	118	99	0.8389830508474576	14.4540004730225	0.12444876550326851	0.2597111939884116	False	False	False	False	False
MUS81	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
SAMHD1	M03	1	True	8	16	1.0	1.0	16.57244589322771	16.01273996208328	-0.5597059311444283	-0.9376664575098496	0.265625	34.0	0.07022982551317455	-0.5820359978105711	-1.2163435386285524	0.052271543007410104	0.07210592590029861	0.17883601078819217	0.21057736380713452	True	Q9Y3Z3	118	118	1.0	16.60390472412105	0.0011438921341078436	0.011619320100579315	True	False	False	False	False
ZBTB43	M03	1	True	0	11	0.0	0.6875		9.266294639529464												False		118	0	0.0				False	False	False	False	False
ELOF1	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
AK9	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
MRPL55	M02	1	True	8	16	1.0	1.0	12.592576867826178	13.415838331751937	0.8232614639257587	0.3239340698659854	0.5703125	73.0	0.6100933959326744	0.2577684160609397	-1.1923017373628142	1.7078385694846936	0.7275333966930719	0.7678681226543607	0.8643153041564503	True	Q7Z7F7;Q7Z7F7-2;X6R631	118	19	0.16101694915254236	15.5850696563721	0.11033759955977733	0.2386998146201595	True	False	False	False	False
HID1	M02	1	True	8	16	1.0	1.0	14.698579281094824	14.8982507197809	0.19967143868607629	0.09306282260076824	0.5	64.0	1.0	0.12518377826379856	-1.3604331108965104	1.6108006674241075	0.8688227043713843	1.0	0.9404844995151643	True	Q8IV36;Q8IV36-2	118	118	1.0	15.0469651222229	0.06398592059839887	0.16819344751749746	True	False	False	False	False
TRAPPC3	M02	1	True	8	16	1.0	1.0	17.32582901447379	17.00600667225521	-0.3198223422185791	0.06560631675779363	0.4375	56.0	0.652906776745786	-0.06879612049961858	-0.6819882655331098	0.5443960245338726	0.8259528901451318	0.7997257243088741	0.9202335897946079	True	O43617;O43617-2	118	118	1.0	15.6573901176453	0.0006883657892380014	0.008353060660852452	True	False	False	False	False
FASN	M02	1	True	8	16	1.0	1.0	15.91213831103224	16.910996549073044	0.9988582380408033	1.7008636462682594	0.8828125	113.0	0.001656081613007175	0.8449561711815389	0.19620766823861802	1.4937046741244597	0.010688047140233112	0.012271415555841455	0.05544687534727352	True	P49327	118	118	1.0	16.50856590271	0.010024334494658633	0.04984028764537292	True	False	False	True	True
SPPL3	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
WBP1	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
GMPPB	M02	1	True	8	16	1.0	1.0	17.11610661506147	16.378626805033917	-0.7374798100275513	-1.6876176557728215	0.1015625	13.0	0.0009436130044556481	-0.8106205895993492	-1.2634345801835014	-0.35780659901519707	0.0004503073399605103	0.008390504823402926	0.004579118678869958	True	Q9Y5P6;Q9Y5P6-2	118	118	1.0	16.76667499542235	0.06731347512737121	0.17286407647692667	True	False	False	False	False
TCTA	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
SNU13	M02	1	True	8	16	1.0	1.0	17.113391781551258	18.241905475156884	1.1285136936056261	2.3939349189256225	0.9765625	125.0	1.9035420839162933e-05	1.3620628017737473	0.7510823784716983	1.9730432250757963	1.2461062348900651e-05	0.0006080246073868548	0.00026210905803749246	True	B1AHD1;P55769	118	118	1.0	17.2880449295044	0.20924824728415797	0.3633636843157498	True	False	False	True	True
FOXO1	M03	1	True	3	5	0.375	0.3125	9.82707374048204	9.308200309024798	-0.5188734314572425	-1.1831567211213205	0.2	3.0	0.25	-1.0754599498371293	-1.82737984391119	-0.32354005576306877	0.005058139874792263	0.43564618644067793	0.03100508494109189	False		118	0	0.0				False	False	False	False	False
PRPF3	M02	1	True	8	16	1.0	1.0	13.074143269598762	15.024886566108101	1.950743296509339	1.6452334379852347	0.9140625	117.0	0.000511237016823233	2.2796989745318914	0.4489399916516643	4.110457957412119	0.014663384412371798	0.005390928799193707	0.0702143518644898	True	O43395	118	118	1.0	14.934700012207	0.11506459216548034	0.24685318258665503	True	False	False	False	True
TIMM50	M02	1	True	8	16	1.0	1.0	12.789767886768725	15.258183687247836	2.468415800479111	1.7751044001541123	0.890625	114.0	0.0012590571212189195	2.3695625153528406	1.2564187238597837	3.4827063068458974	3.016742477755495e-05	0.010127867796602066	0.000532437709723398	True	Q3ZCQ8;Q3ZCQ8-2	118	118	1.0	14.5155749320984	0.016428149686575477	0.0695924906005305	True	False	False	False	True
PIGZ	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
PLCD3	M02	1	True	8	15	1.0	0.9375	11.65132473562658	11.637925735611514	-0.013399000015066775	-0.22562431036090005	0.4666666666666667	56.0	0.8251773353402105	-0.4462184566185319	-1.5540264028492787	0.661589489612215	0.42984212220702045	0.9228829820535572	0.6538113706279147	True	Q8N3E9	118	105	0.8898305084745762	14.4569997787476	0.29761658816026254	0.45740196902445124	True	False	False	False	False
UBE2V2	M05	-1	True	8	16	1.0	1.0	15.29733076404349	16.39758806641257	1.10025730236908	1.3866349288667785	0.8359375	107.0	0.007064860477163614	1.4067187291596017	-0.1024289452026863	2.91586640352189	0.06770921034537229	0.03505790493192804	0.2020748153261791	True	Q15819	118	118	1.0	17.9686794281006	0.3489454964197468	0.5115941732299858	True	False	False	False	False
SNX27	M04	-1	True	8	16	1.0	1.0	13.673282063874343	14.709553741285426	1.036271677411083	1.3262520272284501	0.8203125	105.0	0.010744135390790393	1.1025830217793335	0.49956879973695645	1.7055972438217106	0.0003387591187001411	0.047256959138636895	0.003587342253545287	True	Q96L92;Q96L92-3	118	118	1.0	14.609265327453599	0.0011392329657218046	0.011613619513869043	True	False	False	False	False
ZNF253	M03	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
GNL2	M05	-1	True	8	16	1.0	1.0	10.765829730931227	10.945626769237181	0.17979703830595462	0.8215050881064325	0.65625	84.0	0.23814127273543073	0.715632134044988	-0.4791704810816211	1.9104347491715972	0.24042354270114763	0.41870168302056854	0.4670086651709199	True	Q13823	118	118	1.0	14.065499782562249	0.010481156850507005	0.051124954413660675	False	False	False	False	False
DPM2	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
TMPRSS2	M02	1	True	3	13	0.375	0.8125	9.81481173606771	10.505830455680591	0.691018719612881	0.0993423963549453	0.5897435897435898	23.0	0.7035714285714286	-0.24415727534045484	-2.119125923308689	1.6308113726277793	0.7985490788188209	0.8338436599423632	0.9096232273933972	True	C9J5Y1;C9JB05;C9JKZ3;O15393;O15393-2	118	16	0.13559322033898305	12.70238971710205	0.8302491755294259	0.8941061504774888	False	False	False	False	False
ESYT1	M02	1	True	8	16	1.0	1.0	14.46176549151771	15.851459311551114	1.3896938200334041	1.8062882865055585	0.9765625	125.0	1.9035420839162933e-05	2.132331343738202	0.4674808009166074	3.797181886559797	0.012062487305293251	0.0006080246073868548	0.060983838124693365	True	Q9BSJ8	118	118	1.0	16.76938915252685	0.002708813213702691	0.020202043809561646	True	False	False	False	True
GJB1	M02	1	False	0	0	0.0	0.0														False		118	0	0.0				False	False	False	False	False
GOLPH3L	M03	1	True	8	16	1.0	1.0	17.347584715950326	15.457385198419038	-1.890199517531288	-3.047425615616513	0.03125	4.0	3.26321500099936e-05	-1.8558154747422386	-2.458286778348822	-1.2533441711356552	1.5666347380902118e-09	0.0007952575817250292	1.2027838201687602e-07	True	Q9H4A5	118	118	1.0	15.0079050064087	0.3294720791656634	0.49169240250420754	True	False	False	True	False
MRPS2	M02	1	True	8	16	1.0	1.0	15.32065490355236	15.670088210191999	0.34943330663963934	0.35688532722608496	0.640625	82.0	0.29074701789737456	0.3205707809196612	-0.26596326325785924	0.9071048250971816	0.2840703780975621	0.4764238671257654	0.5155910940529629	True	Q9Y399	118	118	1.0	14.08930969238285	4.774734965690806e-07	7.959764054569262e-05	True	False	False	False	False
PSMD4	M02	1	True	8	16	1.0	1.0	15.979305413469124	16.377390403570892	0.39808499010176845	0.7789129124872386	0.7578125	97.0	0.04482297738456037	0.4121290975475762	-0.09181489576573543	0.9160730908608878	0.10896270992103105	0.13059490214343772	0.2780715595879304	True	Q5VWC4	118	118	1.0	14.85756015777585	0.17430179533838702	0.32412814172505827	True	False	False	False	False
FKBP9	M02	1	True	8	16	1.0	1.0	13.688397665377545	14.93404141216389	1.2456437467863442	0.9680232281345926	0.7734375	99.0	0.032428199072431135	0.6763092674269894	-0.4124213613307547	1.7650398961847333	0.22340975249906359	0.10378285500807241	0.4463834417206404	True	O95302;O95302-3	118	118	1.0	15.53612995147705	0.11363579604433466	0.2443428270027651	True	False	False	True	False
