group_id	donor_id	carrier_group	study_id	n_cells_sampled	M02	M03	M04	M05	M06	M09	M10
Liu_2024_Cancer_Res.Pt07__tumor_epithelial	Liu_2024_Cancer_Res.Pt07	tumor_epithelial	Liu_2024_Cancer_Res	1	-0.5942550631406261	-0.3995450108128851	0.7178279903035626	0.5698882028696202	-0.15626851232872482	0.7845582190817177	0.9481076792685382
Liu_2024_Cancer_Res.Pt07__metastasis_cancer	Liu_2024_Cancer_Res.Pt07	metastasis_cancer	Liu_2024_Cancer_Res	112	0.379063591263231	0.23010295785324505	-0.5854609655300353	-0.8162079243903093	0.2321785439102411	-0.7795764903967536	-0.6704146313851383
Liu_2024_Cancer_Res.Pt08__tumor_cancer	Liu_2024_Cancer_Res.Pt08	tumor_cancer	Liu_2024_Cancer_Res	53	0.33528273199444514	0.014443307683209531	-0.47553636430431767	-0.5102909952830534	0.13702291131182115	-0.43919906906976813	-0.3054524599186402
Liu_2024_Cancer_Res.Pt08__tumor_epithelial	Liu_2024_Cancer_Res.Pt08	tumor_epithelial	Liu_2024_Cancer_Res	5	-0.17437617154371177	0.08333524674954987	0.33048016601697294	0.10850376939993028	0.14290485712641626	0.210018027140982	0.35725236938919874
Liu_2024_Cancer_Res.Pt08__metastasis_cancer	Liu_2024_Cancer_Res.Pt08	metastasis_cancer	Liu_2024_Cancer_Res	941	0.1653327724530039	0.06219403857580983	-0.22933706607650578	-0.3348780887978006	0.17894798294562883	-0.35336650202626285	-0.2377854181686613
Liu_2024_Cancer_Res.Pt08__metastasis_epithelial	Liu_2024_Cancer_Res.Pt08	metastasis_epithelial	Liu_2024_Cancer_Res	194	-0.06714593872366574	0.19256461460232452	0.2902764643295567	0.07771978612742227	0.34059296178770787	0.14282789081380926	0.34121413286557145
Liu_2024_Cancer_Res.Pt09__tumor_cancer	Liu_2024_Cancer_Res.Pt09	tumor_cancer	Liu_2024_Cancer_Res	12	0.1542857095361052	0.04781422723404966	-0.08338573488512574	-0.2310161448434427	0.20491618509384216	-0.30859222995627195	0.13987351040585908
Liu_2024_Cancer_Res.Pt09__tumor_epithelial	Liu_2024_Cancer_Res.Pt09	tumor_epithelial	Liu_2024_Cancer_Res	2	-0.1568245991346407	-0.13278146107587394	-0.1847897642725783	-0.22256606353560063	-0.2671060951059667	0.007342424148668532	0.10554659685411391
Liu_2024_Cancer_Res.Pt10__tumor_cancer	Liu_2024_Cancer_Res.Pt10	tumor_cancer	Liu_2024_Cancer_Res	67	0.2643863430244839	0.12849404145284807	0.18088536769600166	0.08593903526977718	0.5071792638448985	0.11192316379367281	0.36344239413391954
Liu_2024_Cancer_Res.Pt10__tumor_epithelial	Liu_2024_Cancer_Res.Pt10	tumor_epithelial	Liu_2024_Cancer_Res	1	0.15159000911900136	0.3645295081299392	0.49062469708786194	0.4653069535932174	0.7353931315641313	0.11416349966363598	0.47802103989742734
Liu_2024_Cancer_Res.Pt11__tumor_cancer	Liu_2024_Cancer_Res.Pt11	tumor_cancer	Liu_2024_Cancer_Res	144	0.5259447905082048	0.15565351845801953	-0.5379267163242827	-0.5595383237948649	0.3395383028286641	-0.6764582099144145	-0.32826332772897376
Liu_2024_Cancer_Res.Pt11__metastasis_cancer	Liu_2024_Cancer_Res.Pt11	metastasis_cancer	Liu_2024_Cancer_Res	86	0.26425310510258454	0.2803630483767848	-0.3730698027762185	-0.5913260183632049	0.30932385028060577	-0.5675733913013385	-0.5435405984511467
Liu_2024_Cancer_Res.Pt13__tumor_cancer	Liu_2024_Cancer_Res.Pt13	tumor_cancer	Liu_2024_Cancer_Res	55	0.19387328794192019	0.18616296325166254	0.42381295749863956	0.32192482146265755	0.9103794489059834	0.27641736336257233	0.6180387377551304
Liu_2024_Cancer_Res.Pt13__normal_epithelial	Liu_2024_Cancer_Res.Pt13	normal_epithelial	Liu_2024_Cancer_Res	85	-0.026269360657024586	-0.016716984634124556	0.297732974263247	0.2649926151848491	0.18592972535671412	0.23437878912013077	0.2574378476694046
Liu_2024_Cancer_Res.Pt15__tumor_cancer	Liu_2024_Cancer_Res.Pt15	tumor_cancer	Liu_2024_Cancer_Res	31	0.3712059195268944	-0.18847199071970228	-0.46692122292240723	-0.36021883810048366	-0.11243532150705529	-0.589419434850519	0.013745410485702356
Liu_2024_Cancer_Res.Pt15__metastasis_cancer	Liu_2024_Cancer_Res.Pt15	metastasis_cancer	Liu_2024_Cancer_Res	769	0.45522302644012075	0.14192620098782543	-0.49990635891178214	-0.6328695841038487	0.1772008038938962	-0.6484818551526724	-0.20609378037366383
Liu_2024_Cancer_Res.Pt15__normal_epithelial	Liu_2024_Cancer_Res.Pt15	normal_epithelial	Liu_2024_Cancer_Res	235	0.24979785637029686	-0.21600825917627586	-0.11774379562982633	0.08481592742904832	-0.0071286206102481086	-0.04916155503738149	-0.035802387833899676
Liu_2024_Cancer_Res.Pt16__metastasis_cancer	Liu_2024_Cancer_Res.Pt16	metastasis_cancer	Liu_2024_Cancer_Res	6	0.5423704275427543	0.47932085419523257	-0.4377608131112907	-0.6561730296071759	0.571244627357979	-0.5025771018550542	-0.4443014562029998
Liu_2024_Cancer_Res.Pt17__metastasis_cancer	Liu_2024_Cancer_Res.Pt17	metastasis_cancer	Liu_2024_Cancer_Res	28	0.6452949458958341	0.223049470715643	-0.8118663032562353	-0.9777707461174328	0.27432717409035906	-0.8351932897455826	-0.6603643927338536
Liu_2024_Cancer_Res.Pt17__normal_epithelial	Liu_2024_Cancer_Res.Pt17	normal_epithelial	Liu_2024_Cancer_Res	26	0.27153805339863935	-0.21075824439501156	-0.3203777707013252	-0.1836890598617528	-0.044941556200514085	-0.28286699415743227	-0.16058552669274412
Liu_2024_Cancer_Res.Pt18__tumor_cancer	Liu_2024_Cancer_Res.Pt18	tumor_cancer	Liu_2024_Cancer_Res	112	0.4687264231117012	0.08376370891974642	-0.529860132135697	-0.658052282170485	0.19076854725707598	-0.7046718427533782	-0.4078575218975384
Liu_2024_Cancer_Res.Pt18__metastasis_cancer	Liu_2024_Cancer_Res.Pt18	metastasis_cancer	Liu_2024_Cancer_Res	776	0.3154614859694733	0.057152148158109074	-0.36759981617182147	-0.4699087543719763	0.13264595445832092	-0.4927793666020926	-0.20061501894780323
Liu_2024_Cancer_Res.Pt18__normal_epithelial	Liu_2024_Cancer_Res.Pt18	normal_epithelial	Liu_2024_Cancer_Res	28	-0.004751676306674614	-0.13300773401317892	0.0745166345336762	0.11196770420682091	-0.03402457640807133	0.2871283526588298	0.16698324416906157
MUI_Innsbruck.P11__normal_epithelial	MUI_Innsbruck.P11	normal_epithelial	MUI_Innsbruck	104	-0.09907195512249238	0.3274990028501672	-0.25911599463471024	-0.7085572218279448	-0.061073171526093026	-0.5001958898509699	-0.728462730920476
MUI_Innsbruck.P11__tumor_cancer	MUI_Innsbruck.P11	tumor_cancer	MUI_Innsbruck	63	-0.19164671547369289	0.48616511441575544	0.042783057352971825	-0.35655689369772825	0.033775388454605926	-0.25771319455983077	-0.36666892142815083
MUI_Innsbruck.P11__tumor_epithelial	MUI_Innsbruck.P11	tumor_epithelial	MUI_Innsbruck	12	-0.3761436209847122	0.9964857179781825	0.5619786792626651	0.2782322205934407	0.24948103883928205	0.6641947545309083	0.3176975878085562
MUI_Innsbruck.P12__tumor_cancer	MUI_Innsbruck.P12	tumor_cancer	MUI_Innsbruck	84	-0.10720121251386923	0.5607400308813452	0.04499911907533143	-0.36754143362002617	0.19671492020822143	-0.2086718822923751	-0.48256803187610087
MUI_Innsbruck.P12__normal_epithelial	MUI_Innsbruck.P12	normal_epithelial	MUI_Innsbruck	72	-0.05855446466863092	0.3882963026306462	-0.28910906837563866	-0.5288920533940078	0.07870080935948824	-0.22218371943987653	-0.7289985590871356
MUI_Innsbruck.P12__tumor_epithelial	MUI_Innsbruck.P12	tumor_epithelial	MUI_Innsbruck	4	-0.3103930415095577	1.3018431254518081	0.4157132595841356	-0.0019693972011541	0.516493964768909	0.39865615860665965	0.29066473884584554
MUI_Innsbruck.P13__normal_epithelial	MUI_Innsbruck.P13	normal_epithelial	MUI_Innsbruck	28	-0.2724665002961904	0.5598470849678798	0.33941639744533725	0.08688730014580816	0.17848359668512193	0.1689094130553326	0.058715414714954624
MUI_Innsbruck.P13__tumor_cancer	MUI_Innsbruck.P13	tumor_cancer	MUI_Innsbruck	88	-0.10170413341726592	0.3257741674038496	-0.14158194295241278	-0.48942242327844554	0.035616726651951716	-0.4346736964028851	-0.6592336780146794
MUI_Innsbruck.P13__tumor_epithelial	MUI_Innsbruck.P13	tumor_epithelial	MUI_Innsbruck	15	-0.42940357229281945	1.1708004798511098	0.7133042386789638	0.40154178576781	0.4031519608668782	0.5501094201714662	0.3718980154333631
MUI_Innsbruck.P14__tumor_epithelial	MUI_Innsbruck.P14	tumor_epithelial	MUI_Innsbruck	21	-0.42440378995462086	0.8444942044880278	0.6070129812310815	0.30643747630551565	0.31810331620117577	0.4484755974667041	0.1853825613868237
MUI_Innsbruck.P14__normal_epithelial	MUI_Innsbruck.P14	normal_epithelial	MUI_Innsbruck	43	-0.18883153140966466	0.5413688549541129	0.1859734647254173	0.09229681380309304	0.3210432481020684	0.3288513467955945	-0.09162277439992507
MUI_Innsbruck.P14__tumor_cancer	MUI_Innsbruck.P14	tumor_cancer	MUI_Innsbruck	56	-0.017789623953870893	0.42377125738194665	-0.12490468725661594	-0.40084331224445924	0.17344864136793056	-0.4123617622944743	-0.45866013832379593
MUI_Innsbruck.P15__tumor_cancer	MUI_Innsbruck.P15	tumor_cancer	MUI_Innsbruck	23	-0.10386836238651061	0.19704130476341983	-0.11265436639212399	-0.4053959991765356	-0.06753393720269235	-0.3061107102813164	-0.48442734018839917
MUI_Innsbruck.P15__normal_epithelial	MUI_Innsbruck.P15	normal_epithelial	MUI_Innsbruck	33	-0.18018386426183328	0.6189618445624542	0.025226315582830654	-0.3493853798370763	0.13704509158946593	-0.1999396892930606	-0.4228164264756221
MUI_Innsbruck.P15__tumor_epithelial	MUI_Innsbruck.P15	tumor_epithelial	MUI_Innsbruck	16	-0.36369656531818795	1.1896859082993052	0.6428609389571006	0.30442923860617127	0.4626270559955841	0.5845230892085492	0.24374309736060681
MUI_Innsbruck.P16__normal_epithelial	MUI_Innsbruck.P16	normal_epithelial	MUI_Innsbruck	44	-0.20277246152592546	0.6285851891726963	0.055432219293687204	-0.25954460602932833	0.18203847930777206	-0.18344331314346696	-0.3090185899473254
MUI_Innsbruck.P16__tumor_cancer	MUI_Innsbruck.P16	tumor_cancer	MUI_Innsbruck	83	-0.08800348418290185	0.46909388895064863	-0.12203442192981886	-0.5410757389120551	0.04387771108143888	-0.4212994585346765	-0.6293471228819358
MUI_Innsbruck.P16__tumor_epithelial	MUI_Innsbruck.P16	tumor_epithelial	MUI_Innsbruck	34	-0.39925502950465774	0.9692172062735404	0.5516065989453348	0.22889270667063316	0.3827741896226209	0.4963825032885211	0.2501885070701139
MUI_Innsbruck.P3__normal_epithelial	MUI_Innsbruck.P3	normal_epithelial	MUI_Innsbruck	61	-0.18678356654290104	0.7307183527939991	-0.039815323018330746	-0.44368837576341924	0.1600210789537759	-0.32844024590202153	-0.5747405371498766
MUI_Innsbruck.P3__tumor_cancer	MUI_Innsbruck.P3	tumor_cancer	MUI_Innsbruck	64	-0.015145887679504057	0.8755419404525315	-0.11732798499658491	-0.6603540677110779	0.2705308169042879	-0.3347292705803976	-0.5699103694483194
MUI_Innsbruck.P3__tumor_epithelial	MUI_Innsbruck.P3	tumor_epithelial	MUI_Innsbruck	7	-0.19649687870544583	1.047584343811575	0.12190475464449321	-0.4346309600249469	0.36259180393846346	-0.1466620034776449	-0.3999957600484932
MUI_Innsbruck.P4__normal_epithelial	MUI_Innsbruck.P4	normal_epithelial	MUI_Innsbruck	56	-0.15173234883782208	0.5822958532642969	0.16663187214087272	-0.06668696198870176	0.2566373185064952	0.02325831368539657	-0.17388590746806523
MUI_Innsbruck.P4__tumor_cancer	MUI_Innsbruck.P4	tumor_cancer	MUI_Innsbruck	35	-0.16490148404958618	0.4230174914754573	0.2604463637151966	-0.008511646097291319	0.28870291422432776	0.10714389816852378	-0.09442610305018347
MUI_Innsbruck.P4__tumor_epithelial	MUI_Innsbruck.P4	tumor_epithelial	MUI_Innsbruck	2	-0.3344458022106335	0.7980690385811828	0.7077176900125629	0.518642151901864	0.12444746550275063	0.6671888791201412	0.5283663046099357
MUI_Innsbruck.P5__tumor_epithelial	MUI_Innsbruck.P5	tumor_epithelial	MUI_Innsbruck	12	-0.11282003466152542	1.0557294287828725	-0.10229848565289362	-0.6876723158522964	0.2681640784060898	-0.5051154887126121	-0.6838317021145216
MUI_Innsbruck.P5__normal_epithelial	MUI_Innsbruck.P5	normal_epithelial	MUI_Innsbruck	32	-0.17054334259438333	0.5997341624784734	0.10916213018770762	-0.19237884201598845	0.20646869161799963	-0.08814013542984137	-0.26676342203774894
MUI_Innsbruck.P5__tumor_cancer	MUI_Innsbruck.P5	tumor_cancer	MUI_Innsbruck	17	-0.04070824494811959	0.5914582098780572	-0.3312028054753	-0.8219966232855891	0.15796703045174168	-0.7178974921423877	-0.8936268621767859
MUI_Innsbruck.P7__tumor_epithelial	MUI_Innsbruck.P7	tumor_epithelial	MUI_Innsbruck	45	-0.22762576854952773	0.5400532124764552	-0.07360023566376103	-0.46388185010726274	0.02675662151223134	-0.22389573052435577	-0.5225918134669935
MUI_Innsbruck.P7__tumor_cancer	MUI_Innsbruck.P7	tumor_cancer	MUI_Innsbruck	133	-0.23885421717095287	0.5434755066625552	0.10609876744446926	-0.2592993539858356	0.09907623283241776	-0.29186644362105263	-0.35697444970942077
MUI_Innsbruck.P7__normal_epithelial	MUI_Innsbruck.P7	normal_epithelial	MUI_Innsbruck	45	-0.29076131434218	0.5211057415836865	0.14408246449615464	-0.07110627557846255	0.1446222631254662	0.11772353601837347	-0.25911250973803973
MUI_Innsbruck.P8__tumor_cancer	MUI_Innsbruck.P8	tumor_cancer	MUI_Innsbruck	109	-0.06465046884341948	0.15684081064380465	-0.3049699745228927	-0.6400518478714506	-0.11237278166614217	-0.598539777087888	-0.7754222790713801
MUI_Innsbruck.P8__normal_epithelial	MUI_Innsbruck.P8	normal_epithelial	MUI_Innsbruck	48	-0.2963359627565275	0.5982364146093171	0.2530072070099108	-0.0010946552867390834	0.21406101568497243	0.15850918149334234	-0.1244138524201153
MUI_Innsbruck.P8__tumor_epithelial	MUI_Innsbruck.P8	tumor_epithelial	MUI_Innsbruck	30	-0.3727761477343043	1.2046336716687436	0.632527217655199	0.31471844669571947	0.5066906730832136	0.5578334621560379	0.25669897295807137
MUI_Innsbruck.P9__tumor_cancer	MUI_Innsbruck.P9	tumor_cancer	MUI_Innsbruck	99	0.0028542538553663287	0.22724491219579399	-0.5223033261913775	-1.0355636666765167	-0.13770364307575947	-0.8748094137694438	-1.0120122986813147
MUI_Innsbruck.P9__normal_epithelial	MUI_Innsbruck.P9	normal_epithelial	MUI_Innsbruck	32	-0.16128919862002347	0.2753920686660262	-0.16077713133108326	-0.4882788459457831	-0.08381223610104221	-0.5046506379816645	-0.5784053041520361
MUI_Innsbruck.P9__tumor_epithelial	MUI_Innsbruck.P9	tumor_epithelial	MUI_Innsbruck	8	-0.4318918120276506	1.0837137308720282	0.6236650039821053	0.27688554923329545	0.41297733670849046	0.5377073948811913	0.12602847266607167
Mazzurana_2021_Cell_Res.GNI2-smartseq-smartseq__normal_epithelial	Mazzurana_2021_Cell_Res.GNI2-smartseq-smartseq	normal_epithelial	Mazzurana_2021_Cell_Res	5	-0.6139935806378192	-0.6707838480154569	0.7022999021342818	0.6650671994513088	-0.6194399211307656	0.7260364188489241	0.6377642131552587
Mazzurana_2021_Cell_Res.GNI3-smartseq-smartseq__normal_epithelial	Mazzurana_2021_Cell_Res.GNI3-smartseq-smartseq	normal_epithelial	Mazzurana_2021_Cell_Res	1	-0.6559002016559242	-0.7054314614991898	0.6753284377922985	0.7404928325394612	-0.64420015140717	0.8714130796173585	0.9305907311306784
Parikh_2019_Nature.A_healthy__normal_epithelial	Parikh_2019_Nature.A_healthy	normal_epithelial	Parikh_2019_Nature	21	-0.05745452211100946	-0.3949680017787713	0.12526772834307426	0.24446396579839158	-0.31084010065329726	0.3365208170520239	0.04589276977235665
Parikh_2019_Nature.B_healthy__normal_epithelial	Parikh_2019_Nature.B_healthy	normal_epithelial	Parikh_2019_Nature	80	0.03413938556245842	-0.38804209933189293	-0.0812963995929435	0.06722262012090151	-0.23643585004394135	0.22136764707368425	-0.07761946772660068
Parikh_2019_Nature.C_healthy__normal_epithelial	Parikh_2019_Nature.C_healthy	normal_epithelial	Parikh_2019_Nature	100	-0.03687395960684258	-0.4752212197597903	0.09807489902924914	0.2738912439721148	-0.33212180983735684	0.35922687568717887	0.247650690665569
Pelka_2021_Cell.C103__tumor_cancer	Pelka_2021_Cell.C103	tumor_cancer	Pelka_2021_Cell	220	-0.08488752143651963	-0.4135678572659224	-0.07966320655105293	-0.11594580887921445	-0.3713235885590753	-0.32174232169866435	-0.29896755617082865
Pelka_2021_Cell.C104__tumor_cancer	Pelka_2021_Cell.C104	tumor_cancer	Pelka_2021_Cell	66	-0.20540342698505784	-0.500818336833044	0.2040235462250655	0.2412485080008231	-0.4416557803728902	0.15234285470976558	0.15790240910147427
Pelka_2021_Cell.C104__tumor_epithelial	Pelka_2021_Cell.C104	tumor_epithelial	Pelka_2021_Cell	6	-0.1679953873416346	-0.42969227511903446	0.1875773702200674	0.2546773161715801	-0.32278549637175885	0.24844090148722245	0.12612673823637024
Pelka_2021_Cell.C105__tumor_epithelial	Pelka_2021_Cell.C105	tumor_epithelial	Pelka_2021_Cell	4	0.005887799085572682	-0.2714838734877824	-0.2896480836804369	-0.3323857787615121	-0.21344198184178048	0.05428985856088855	-0.353300711855193
Pelka_2021_Cell.C105__tumor_cancer	Pelka_2021_Cell.C105	tumor_cancer	Pelka_2021_Cell	63	-0.04715654213318282	-0.4228169941676902	-0.020204550857092784	0.09009676147613903	-0.34912140041027717	-0.04361778122771366	-0.04016736022668462
Pelka_2021_Cell.C106__normal_epithelial	Pelka_2021_Cell.C106	normal_epithelial	Pelka_2021_Cell	40	-0.17378258225379561	-0.4263562846567738	-0.024373919059918623	0.10029094875887122	-0.3704339366635026	0.2527179710173755	-0.0720915376015604
