gene	platform	feature_present	eligibility_information
PEX11A	GSE117606	True	feature availability only
TXNL1	GSE117606	True	feature availability only
RAD9A	GSE117606	True	feature availability only
MRPL47	GSE117606	True	feature availability only
LGALS9	GSE117606	True	feature availability only
TECPR1	GSE117606	True	feature availability only
GUCA2A	GSE117606	True	feature availability only
KCNQ1	GSE117606	True	feature availability only
WWP2	GSE117606	True	feature availability only
FCSK	GSE117606	True	feature availability only
STK39	GSE117606	True	feature availability only
PHAF1	GSE117606	True	feature availability only
H3-3B	GSE117606	True	feature availability only
APOOL	GSE117606	True	feature availability only
PCTP	GSE117606	True	feature availability only
ENSG00000262879	GSE117606	False	feature availability only
PPP1R26-AS1	GSE117606	True	feature availability only
TENT4A	GSE117606	True	feature availability only
AK6	GSE117606	True	feature availability only
ARL16	GSE117606	False	feature availability only
PHF21A	GSE117606	True	feature availability only
DCTN6	GSE117606	True	feature availability only
LPXN	GSE117606	True	feature availability only
ZDHHC6	GSE117606	True	feature availability only
LMO7	GSE117606	True	feature availability only
CRYL1	GSE117606	True	feature availability only
TBC1D19	GSE117606	True	feature availability only
ATP5IF1	GSE117606	True	feature availability only
SLC12A2-DT	GSE117606	True	feature availability only
PDE8A	GSE117606	True	feature availability only
PLSCR1	GSE117606	True	feature availability only
WDR73	GSE117606	True	feature availability only
VPS25	GSE117606	True	feature availability only
EP400	GSE117606	True	feature availability only
ETFA	GSE117606	True	feature availability only
NARF	GSE117606	True	feature availability only
RETSAT	GSE117606	True	feature availability only
CLASRP	GSE117606	True	feature availability only
FDPS	GSE117606	True	feature availability only
UNC50	GSE117606	True	feature availability only
ADGRG6	GSE117606	True	feature availability only
PGPEP1	GSE117606	True	feature availability only
ADGRL1	GSE117606	True	feature availability only
TFAM	GSE117606	True	feature availability only
PKP4	GSE117606	True	feature availability only
YIPF6	GSE117606	True	feature availability only
UBQLN1	GSE117606	True	feature availability only
CYSTM1	GSE117606	True	feature availability only
RAB4A	GSE117606	True	feature availability only
PPRC1	GSE117606	True	feature availability only
SNX13	GSE117606	True	feature availability only
IKBKB	GSE117606	True	feature availability only
ZNF814	GSE117606	True	feature availability only
POLR3C	GSE117606	True	feature availability only
SLC9A3-OT1	GSE117606	False	feature availability only
PLOD3	GSE117606	True	feature availability only
HEBP2	GSE117606	True	feature availability only
ZNF786	GSE117606	True	feature availability only
AP3S1	GSE117606	False	feature availability only
OTUD5	GSE117606	True	feature availability only
ENSG00000280441	GSE117606	False	feature availability only
MAL2	GSE117606	True	feature availability only
NDUFB2	GSE117606	True	feature availability only
TIMM17A	GSE117606	True	feature availability only
MACROH2A1	GSE117606	True	feature availability only
SWAP70	GSE117606	True	feature availability only
MPHOSPH6	GSE117606	True	feature availability only
WRNIP1	GSE117606	True	feature availability only
OIP5-AS1	GSE117606	False	feature availability only
RUSC1	GSE117606	True	feature availability only
HNRNPK	GSE117606	True	feature availability only
OVOL2	GSE117606	True	feature availability only
ECHS1	GSE117606	True	feature availability only
FBXO42	GSE117606	True	feature availability only
ATP5MF	GSE117606	True	feature availability only
NOMO1	GSE117606	False	feature availability only
OCIAD1	GSE117606	True	feature availability only
MLKL	GSE117606	True	feature availability only
SMAD4	GSE117606	True	feature availability only
TRAF2	GSE117606	True	feature availability only
DLGAP4	GSE117606	True	feature availability only
TTC39C	GSE117606	True	feature availability only
SERPINA1	GSE117606	True	feature availability only
CCDC90B	GSE117606	True	feature availability only
SKI	GSE117606	True	feature availability only
HIP1R	GSE117606	True	feature availability only
SGPL1	GSE117606	True	feature availability only
ARFGAP3	GSE117606	True	feature availability only
CFDP1	GSE117606	True	feature availability only
TRMT5	GSE117606	True	feature availability only
PRDM2	GSE117606	True	feature availability only
CKMT1A	GSE117606	False	feature availability only
HNRNPM	GSE117606	True	feature availability only
DGKH	GSE117606	True	feature availability only
GRSF1	GSE117606	True	feature availability only
SNX19	GSE117606	True	feature availability only
LAMP2	GSE117606	True	feature availability only
ERCC2	GSE117606	True	feature availability only
TP53I13	GSE117606	True	feature availability only
DECR1	GSE117606	True	feature availability only
CACYBP	GSE117606	True	feature availability only
ZDHHC24	GSE117606	True	feature availability only
XPNPEP3	GSE117606	True	feature availability only
ZNF827	GSE117606	True	feature availability only
PRUNE2	GSE117606	True	feature availability only
SLC26A2	GSE117606	True	feature availability only
KIF2A	GSE117606	True	feature availability only
HSPA5	GSE117606	True	feature availability only
DENND4C	GSE117606	True	feature availability only
LINC00685	GSE117606	True	feature availability only
VAPA	GSE117606	True	feature availability only
SLIRP	GSE117606	True	feature availability only
ATAD2	GSE117606	True	feature availability only
DHRSX	GSE117606	True	feature availability only
EPM2AIP1	GSE117606	True	feature availability only
ACTR3	GSE117606	True	feature availability only
ENSG00000249319	GSE117606	False	feature availability only
MAPRE1	GSE117606	True	feature availability only
FAM83H	GSE117606	True	feature availability only
C8orf33	GSE117606	True	feature availability only
NT5E	GSE117606	True	feature availability only
PIEZO1	GSE117606	True	feature availability only
SH3BP4	GSE117606	True	feature availability only
MST1R	GSE117606	True	feature availability only
TUSC2	GSE117606	True	feature availability only
AHSA1	GSE117606	True	feature availability only
DLAT	GSE117606	True	feature availability only
APOLD1	GSE117606	True	feature availability only
HSF1	GSE117606	True	feature availability only
MBD2	GSE117606	True	feature availability only
ANXA7	GSE117606	True	feature availability only
ALDH2	GSE117606	True	feature availability only
SFSWAP	GSE117606	True	feature availability only
TMEM104	GSE117606	True	feature availability only
PSMB2	GSE117606	True	feature availability only
BRCC3	GSE117606	True	feature availability only
CTDSP2	GSE117606	True	feature availability only
CARHSP1	GSE117606	True	feature availability only
SLC25A4	GSE117606	True	feature availability only
VAV3	GSE117606	True	feature availability only
VCF2	GSE117606	True	feature availability only
NAT9	GSE117606	True	feature availability only
DLG2	GSE117606	True	feature availability only
SNX12	GSE117606	True	feature availability only
POLE3	GSE117606	True	feature availability only
MDK	GSE117606	True	feature availability only
CNPPD1	GSE117606	True	feature availability only
TARDBP	GSE117606	True	feature availability only
MOCOS	GSE117606	True	feature availability only
PCK2	GSE117606	True	feature availability only
RPAP2	GSE117606	True	feature availability only
HUNK	GSE117606	True	feature availability only
SIAE	GSE117606	True	feature availability only
COG4	GSE117606	True	feature availability only
ESYT2	GSE117606	True	feature availability only
ARID1A	GSE117606	True	feature availability only
UPF3A	GSE117606	True	feature availability only
TNRC18	GSE117606	True	feature availability only
CDK10	GSE117606	True	feature availability only
EIF3K	GSE117606	True	feature availability only
UCHL3	GSE117606	True	feature availability only
OCLN	GSE117606	False	feature availability only
HPRT1	GSE117606	True	feature availability only
URM1	GSE117606	True	feature availability only
SCLY	GSE117606	False	feature availability only
RHOT1	GSE117606	True	feature availability only
SLC41A2	GSE117606	True	feature availability only
UBB	GSE117606	True	feature availability only
DNAJA2	GSE117606	True	feature availability only
MED6	GSE117606	True	feature availability only
QPCTL	GSE117606	True	feature availability only
XPO5	GSE117606	True	feature availability only
SUFU	GSE117606	True	feature availability only
OPA3	GSE117606	True	feature availability only
TMEM14A	GSE117606	True	feature availability only
GCNT2	GSE117606	True	feature availability only
EBAG9	GSE117606	True	feature availability only
NDUFAF3	GSE117606	True	feature availability only
HIPK1	GSE117606	True	feature availability only
PRDX4	GSE117606	True	feature availability only
HERPUD1	GSE117606	True	feature availability only
ZC3H15	GSE117606	True	feature availability only
PES1	GSE117606	True	feature availability only
ALG2	GSE117606	True	feature availability only
CDK5RAP2	GSE117606	True	feature availability only
TEC	GSE117606	False	feature availability only
NMRAL1	GSE117606	True	feature availability only
RELA	GSE117606	True	feature availability only
TRNAU1AP	GSE117606	True	feature availability only
WDR31	GSE117606	True	feature availability only
PTPN6	GSE117606	True	feature availability only
NSUN5	GSE117606	True	feature availability only
ZRANB2	GSE117606	True	feature availability only
BIN3	GSE117606	True	feature availability only
PRSS16	GSE117606	True	feature availability only
ADPGK	GSE117606	True	feature availability only
MT-TP	GSE117606	False	feature availability only
FBXO28	GSE117606	True	feature availability only
DPY30	GSE117606	True	feature availability only
EIF4A3	GSE117606	True	feature availability only
MRPL33	GSE117606	True	feature availability only
SAP30L	GSE117606	True	feature availability only
CAPN2	GSE117606	True	feature availability only
CHDH	GSE117606	True	feature availability only
TMEM126A	GSE117606	True	feature availability only
SCIN	GSE117606	True	feature availability only
SDCCAG8	GSE117606	True	feature availability only
SAMD1	GSE117606	True	feature availability only
CHD8	GSE117606	True	feature availability only
ENSG00000205236	GSE117606	False	feature availability only
EIF3H	GSE117606	True	feature availability only
UBE2D1	GSE117606	True	feature availability only
FAM182B	GSE117606	True	feature availability only
SH2D4A	GSE117606	True	feature availability only
COPB2	GSE117606	True	feature availability only
DHX37	GSE117606	True	feature availability only
MAD2L1BP	GSE117606	True	feature availability only
LINS1	GSE117606	True	feature availability only
USP6NL	GSE117606	True	feature availability only
NCR3LG1	GSE117606	False	feature availability only
MORF4L1	GSE117606	True	feature availability only
P4HTM	GSE117606	True	feature availability only
EIF1	GSE117606	True	feature availability only
LEPROT	GSE117606	True	feature availability only
BEST4	GSE117606	True	feature availability only
INTS9	GSE117606	True	feature availability only
NBAS	GSE117606	True	feature availability only
PBXIP1	GSE117606	True	feature availability only
SERPINB6	GSE117606	True	feature availability only
GPR35	GSE117606	True	feature availability only
TMEM143	GSE117606	True	feature availability only
MAPK10	GSE117606	True	feature availability only
SMC1A	GSE117606	True	feature availability only
OGFR	GSE117606	True	feature availability only
FBXW8	GSE117606	True	feature availability only
PHF20	GSE117606	True	feature availability only
SMARCA4	GSE117606	True	feature availability only
TCP1	GSE117606	True	feature availability only
CEP295	GSE117606	True	feature availability only
SSH2	GSE117606	True	feature availability only
MCRIP1	GSE117606	True	feature availability only
PI4KB	GSE117606	True	feature availability only
IER5	GSE117606	True	feature availability only
SLC35A5	GSE117606	True	feature availability only
SERP1	GSE117606	True	feature availability only
GON4L	GSE117606	True	feature availability only
SLMAP	GSE117606	True	feature availability only
HADHB	GSE117606	True	feature availability only
