gene	full_common_effect	full_common_z	shared_direction	state_sign_stability_ABS	state_sign_stability_GOB	state_sign_stability_TAC	common_sign_stability	leaveout_common_effect_min	leaveout_common_effect_median	leaveout_common_effect_max	minimum_state_sign_stability
IKBKB	0.290595570967804	3.92012004063287	up	1	1	1	1	0.272065320896054	0.301387814054568	0.331035137550471	1
ZNF814	0.324598859933873	3.91745645719182	up	1	1	1	1	0.281531495087856	0.324465995929268	0.366165778748939	1
POLR3C	0.310412987674242	3.91516897650145	up	1	1	1	1	0.257534495552953	0.305806440264095	0.328194056433152	1
SLC9A3-OT1	-1.18550306819033	-3.91509793127591	down	1	1	1	1	-1.31555569189874	-1.12274453627921	-1.01575512714846	1
PLOD3	0.322032012337775	3.91401718395159	up	1	1	1	1	0.239016065688437	0.289008913316942	0.358054165387368	1
HEBP2	-0.355475233491697	-3.91285979584134	down	1	1	1	1	-0.374032434314433	-0.338694292583341	-0.289393912911224	1
ZNF786	0.399842848750197	3.91251042858124	up	1	1	1	1	0.398833182087456	0.428805606160185	0.473298878631364	1
AP3S1	-0.484919861475581	-3.91142622141211	down	1	1	1	1	-0.619049938579962	-0.482769738475351	-0.372186771157688	1
OTUD5	0.264551710008426	3.90839817041378	up	1	1	1	1	0.234224391581664	0.260484456711836	0.28837723668566	1
ENSG00000280441	0.928678916241016	3.90751620575988	up	1	1	1	1	0.689477776504603	0.89065471358261	0.982026589477146	1
MAL2	-0.542269392346018	-3.9072928600623	down	1	1	1	1	-0.744924340666417	-0.574471608620842	-0.503909384461394	1
NDUFB2	-0.316111698028718	-3.90630471741995	down	1	1	1	1	-0.395324266733527	-0.314296925116462	-0.244687851504509	1
TIMM17A	-0.288749002290441	-3.90563524216125	down	1	1	1	1	-0.340932134345554	-0.315419178231926	-0.270523174538276	1
MACROH2A1	-0.387750997404804	-3.90528755355418	down	1	1	1	1	-0.47376948384826	-0.383141803348394	-0.297026984989145	1
SWAP70	0.395464988156493	3.90373415705845	up	1	1	1	1	0.330757145363068	0.388891643834798	0.444401685813009	1
MPHOSPH6	-0.351310581676179	-3.90273515474116	down	1	1	1	1	-0.364588333690391	-0.322992313623103	-0.225240161618703	1
WRNIP1	-0.367496166791399	-3.9005883407057	down	1	1	1	1	-0.470351761158737	-0.369959116924878	-0.313412641218438	1
OIP5-AS1	-0.372135645324582	-3.89682535007672	down	1	1	1	1	-0.379720878680797	-0.334554430631823	-0.266042380922961	1
RUSC1	-0.329280073790214	-3.89659646834931	down	1	1	1	1	-0.456308070769311	-0.392870294237071	-0.330448358104527	1
HNRNPK	-0.583753957346666	-3.89536507597216	down	1	1	1	1	-0.650204021682815	-0.572927442214811	-0.411051922332609	1
OVOL2	0.21844889698036	3.89266698499573	up	1	1	1	1	0.147770756715628	0.181469328799737	0.225013563558415	1
ECHS1	-0.335490286329858	-3.89204176049817	down	1	1	1	1	-0.417293516779548	-0.352672634574909	-0.276897298390229	1
FBXO42	0.299838782125924	3.88419405313496	up	1	1	1	1	0.263391451324761	0.302986926809253	0.376518092917047	1
ATP5MF	-0.323348298438327	-3.88302589214104	down	1	1	1	1	-0.389992376079897	-0.329099378704214	-0.25405647924282	1
NOMO1	0.204837604229999	3.88295259904709	up	1	1	1	1	0.190189957832496	0.2223273295519	0.241616572274649	1
OCIAD1	-0.434356844952577	-3.88224678111977	down	1	1	1	1	-0.542621133630705	-0.454559921671633	-0.34354827406117	1
MLKL	0.369926725414232	3.87445649997884	up	1	1	1	1	0.336151034333715	0.373537602543939	0.403248248952729	1
SMAD4	-0.397692093555142	-3.87049802965814	down	1	1	1	1	-0.42052490906985	-0.373079913033113	-0.254119155820386	1
TRAF2	0.386046315366836	3.86844365030945	up	1	1	1	1	0.229892789971438	0.35042815214131	0.409266529781204	1
DLGAP4	0.34256451277434	3.86574158991767	up	1	1	1	1	0.233906842312467	0.319381661964528	0.426856383872213	1
TTC39C	0.349306314460751	3.86500444066752	up	1	1	1	1	0.225360722745814	0.330944892477154	0.397330851671724	1
SERPINA1	0.784568150535919	3.86457737620573	up	0.962962962962963	1	1	1	0.484773808541857	0.701294857060494	1.07063487188975	0.962962962962963
CCDC90B	-0.365974502990888	-3.86375098284576	down	1	1	1	1	-0.407287747539528	-0.357383344820927	-0.287875001638171	1
SKI	0.336730387750314	3.86336754515418	up	1	1	1	1	0.246327847620997	0.312745353900912	0.374437616616816	1
HIP1R	0.378380933907802	3.86020277352455	up	1	1	1	1	0.212736085523497	0.30218849108976	0.363120521010412	1
SGPL1	-0.359381581350844	-3.85702197003097	down	1	1	1	1	-0.429532064103335	-0.376978867215621	-0.30602717782774	1
ARFGAP3	0.364859226377498	3.85672020016927	up	1	1	1	1	0.329012459684292	0.398229450777238	0.486035604853272	1
CFDP1	-0.241207566579994	-3.8559649047089	down	1	1	1	1	-0.259306943611325	-0.212117005590719	-0.182366365994338	1
TRMT5	-0.510775972051793	-3.85400966319188	down	1	1	1	1	-0.605638955038478	-0.528577196536861	-0.454796303416627	1
PRDM2	0.265072439770385	3.85313710100795	up	1	1	1	1	0.242449551659528	0.286703334439137	0.332411918399579	1
CKMT1A	-0.40173896771418	-3.85063163928939	down	1	1	1	1	-0.478659185770892	-0.412291588283034	-0.37824154195455	1
HNRNPM	-0.185257431241182	-3.84608386251635	down	1	1	1	1	-0.201443092971383	-0.170976712232182	-0.132051970287122	1
DGKH	0.305784611732826	3.8459128122421	up	1	1	1	1	0.301371075299286	0.337271293967063	0.378625390411879	1
GRSF1	-0.376271866369073	-3.84486127155798	down	1	1	1	1	-0.465319908258354	-0.403146227435487	-0.302518804274482	1
SNX19	-0.351991911680988	-3.84359676103769	down	1	1	1	1	-0.395852249900834	-0.323914102664573	-0.245823603139882	1
LAMP2	-0.374273675540195	-3.84297976123166	down	1	1	1	1	-0.463441913916031	-0.364554392723147	-0.289736277978683	1
ERCC2	0.445075535244802	3.84254596883731	up	1	1	1	1	0.300944674848929	0.399661371016695	0.475373758076071	1
TP53I13	0.473523931590884	3.83937392574328	up	1	1	1	1	0.33925041307395	0.458170171033617	0.510808020302739	1
DECR1	-0.390922743219415	-3.83795582533166	down	1	1	1	1	-0.481183265970799	-0.409263895114156	-0.282462275066801	1
CACYBP	-0.41122121841155	-3.83758623618689	down	1	1	1	1	-0.450300004150044	-0.372427955091816	-0.325371783158398	1
ZDHHC24	0.345123240754729	3.8375799937132	up	1	1	1	1	0.255772886002263	0.323361355792432	0.382592213527891	1
XPNPEP3	0.275559479784421	3.83439081052104	up	1	1	1	1	0.265315089292049	0.301717169208692	0.332714404506409	1
ZNF827	0.283926337795556	3.83135679243502	up	1	1	1	1	0.251043144748798	0.274661122286466	0.304024965101693	1
PRUNE2	0.41312018904624	3.82923093834956	up	1	1	1	1	0.499622802261187	0.572166123525209	0.643088398858348	1
SLC26A2	-0.642127010949403	-3.82722584159563	down	1	1	1	1	-0.763553683857789	-0.667717905861984	-0.544058705876812	1
KIF2A	0.324227089229178	3.82327738868767	up	1	1	1	1	0.338396442573275	0.372803512217076	0.430129590208579	1
HSPA5	-0.577420361443265	-3.81941832329076	down	1	1	1	1	-0.696981275707415	-0.577080637855979	-0.45516619479182	1
DENND4C	0.24888044668695	3.81824077104558	up	1	1	1	1	0.205301311089716	0.25413884824448	0.303497137511072	1
LINC00685	0.475698566878024	3.81780871294485	up	1	1	1	1	0.417296265579591	0.460846683638727	0.511163855830841	1
VAPA	-0.360097917439739	-3.81347926748453	down	1	1	1	1	-0.40673959734862	-0.356645826678387	-0.301602689087823	1
SLIRP	-0.41906679742685	-3.81313122660715	down	1	1	1	1	-0.496898663057861	-0.441900636871508	-0.323076771584317	1
ATAD2	0.458860261472587	3.81247496226865	up	1	1	1	1	0.383235474642874	0.444842929164881	0.509044049756117	1
DHRSX	0.262398277630392	3.81191833414821	up	1	1	1	1	0.208064980483364	0.241964014740335	0.292004533544427	1
EPM2AIP1	-0.522384988970199	-3.81165506988441	down	1	1	1	1	-0.560263553592861	-0.465278589349882	-0.294989132485849	1
ACTR3	-0.375553011522472	-3.8116187870967	down	1	1	1	1	-0.442944855592713	-0.361244883433341	-0.298306324701511	1
ENSG00000249319	0.419771450831181	3.81131165527984	up	1	1	1	1	0.377078810298605	0.449301305179304	0.495674218361371	1
MAPRE1	-0.516019556642667	-3.80971536881817	down	1	1	1	1	-0.624867974091895	-0.527928268763239	-0.441751317084343	1
FAM83H	0.324540915310139	3.80956477311112	up	1	1	1	1	0.267549779110457	0.327441180818373	0.386090381676827	1
C8orf33	0.417679544503027	3.80408948480531	up	1	1	1	1	0.358348741097215	0.415009465246243	0.445952782588766	1
NT5E	-0.547231678909392	-3.80404533780827	down	1	1	1	1	-0.676391043213395	-0.508687521876686	-0.393317793655699	1
PIEZO1	0.479769112913332	3.80292086063239	up	1	1	1	1	0.30328536629099	0.437358955951791	0.529677844151488	1
SH3BP4	0.376509852296978	3.7975931259228	up	1	1	1	1	0.306728350272732	0.345202355226784	0.411574083891372	1
MST1R	0.408649054608681	3.79599493526293	up	1	1	1	1	0.348093259412796	0.427162926191426	0.49481627176742	1
TUSC2	-0.382849713210744	-3.79207246720046	down	1	1	1	1	-0.447324505987456	-0.350815333754399	-0.317305296377846	1
AHSA1	-0.274786455784954	-3.79183669093603	down	1	1	1	1	-0.300343839403531	-0.251682078328651	-0.199142147475518	1
DLAT	-0.323493644597318	-3.78998711435443	down	1	1	1	1	-0.291102313693529	-0.261045819660849	-0.195851390885247	1
APOLD1	0.57228744028848	3.78736651910252	up	1	1	1	1	0.471077371919578	0.540275790640847	0.640608337764003	1
HSF1	0.440697228756403	3.78698418976991	up	1	1	1	1	0.366935262042741	0.470557290601326	0.577603302403497	1
MBD2	-0.246169498142618	-3.78376353912633	down	1	1	1	1	-0.302931284415004	-0.244658768241111	-0.183333628883111	1
ANXA7	-0.385197847150413	-3.78265956755984	down	1	1	1	1	-0.462771425635226	-0.40224053736527	-0.321486197381993	1
ALDH2	-0.297217714280341	-3.78190249897793	down	1	1	1	1	-0.337649267452673	-0.299243007734276	-0.270560363349148	1
SFSWAP	0.242731407838196	3.780872859392	up	1	1	1	1	0.18986137928063	0.231865317343616	0.261020417074141	1
TMEM104	0.382325195198552	3.77947955150209	up	1	1	1	1	0.254325273095423	0.349246080147222	0.440577095863891	1
PSMB2	-0.299550454016656	-3.77829828495813	down	1	1	1	1	-0.352694368581104	-0.294162640624605	-0.240860083219318	1
BRCC3	-0.499679450965847	-3.77785457757808	down	1	1	1	1	-0.585241297837868	-0.478957302685883	-0.301939637002867	1
CTDSP2	-0.335232267578684	-3.77728468789234	down	1	1	1	1	-0.457719252576047	-0.353617733958072	-0.317249536955957	1
CARHSP1	0.352324286222928	3.77391276735998	up	1	1	1	1	0.283036650336076	0.349683421153893	0.382579156958682	1
SLC25A4	-0.390263829079879	-3.77376780783898	down	1	1	1	1	-0.391740181659175	-0.339659971822543	-0.305099257531636	1
VAV3	-0.312636405732718	-3.77147518784382	down	1	1	1	1	-0.355869664136457	-0.28515241249162	-0.238645614749487	1
VCF2	-0.453371886988853	-3.77087480569001	down	1	1	1	1	-0.521085479721816	-0.453100078201435	-0.397975245231037	1
NAT9	0.505382871299563	3.76115277977674	up	1	1	1	1	0.435416005817514	0.527326093508543	0.572062315706351	1
DLG2	0.490500088062193	3.75953861059707	up	1	1	1	1	0.368230530476039	0.49467589979316	0.61604223193829	1
SNX12	-0.303015280731213	-3.7585069027018	down	1	1	1	1	-0.368803502633462	-0.307343793792628	-0.254331211718601	1
POLE3	-0.384445351598283	-3.75711774996549	down	1	1	1	1	-0.419923802608181	-0.349851496513478	-0.307697429189172	1
MDK	0.563014436235651	3.75586701471705	up	0.925925925925926	1	1	1	0.471219032725626	0.557436264373566	0.651436795473852	0.925925925925926
CNPPD1	-0.323792779563257	-3.75553632627869	down	1	1	1	1	-0.382961817867222	-0.335451596379758	-0.300302304793894	1
TARDBP	-0.468246550036314	-3.75166900490087	down	1	1	1	1	-0.591114751751419	-0.458991623904195	-0.368175788877997	1
MOCOS	0.448916323950706	3.75111845444424	up	1	1	1	1	0.39121946191868	0.487340913014519	0.572804525681189	1
PCK2	-0.322572714891803	-3.74602567777334	down	1	1	1	1	-0.394138617072963	-0.344353752286926	-0.239974276470769	1
RPAP2	0.278948024819189	3.7432835234968	up	1	1	1	1	0.259066260906976	0.289380155089277	0.34914433101386	1
HUNK	0.290014884342674	3.74309815644437	up	1	1	1	1	0.250484051606749	0.285636717708497	0.332524252401541	1
SIAE	-0.317675883695492	-3.74225191612806	down	1	1	1	1	-0.386421475111136	-0.326637613475073	-0.262511626333443	1
COG4	0.288596706683561	3.74210979237746	up	1	1	1	1	0.225587813126081	0.278114486918003	0.346593577386935	1
ESYT2	0.245624808774113	3.74158726732069	up	1	1	1	1	0.195221387185011	0.245942579134055	0.300313035298909	1
ARID1A	0.21349928425738	3.74127231050287	up	1	1	1	1	0.173823903778613	0.214028638425558	0.234710230227762	1
UPF3A	0.27027672993402	3.73689478923451	up	1	1	1	1	0.281101080787373	0.312342355478477	0.345071841249567	1
TNRC18	0.37701406061505	3.73685237792256	up	1	1	1	1	0.318282169545524	0.396641331138477	0.46980781270351	1
CDK10	0.446053592958687	3.73494586158521	up	1	1	1	1	0.334740867733211	0.453559227135437	0.5250957548744	1
EIF3K	-0.271064974229088	-3.73466246392921	down	1	1	1	1	-0.350725599181173	-0.298709780201624	-0.220863203128855	1
UCHL3	-0.520241299660694	-3.73267769091384	down	1	1	1	1	-0.65950788013782	-0.551781076165496	-0.462399667255224	1
OCLN	-0.339792710453415	-3.73135957010316	down	1	1	1	1	-0.442757854571068	-0.355727956963027	-0.289483593039478	1
HPRT1	-0.409820654846669	-3.7297231665553	down	1	1	1	1	-0.468659089391192	-0.416502438623209	-0.353641574495121	1
URM1	0.295110076145638	3.72868788706207	up	1	1	1	1	0.217485010939692	0.272681231135919	0.343073138579012	1
SCLY	0.341085189130106	3.7286290820281	up	1	1	1	1	0.279561458928549	0.343521387425785	0.402511907809775	1
RHOT1	0.274143202447181	3.72859737049245	up	1	1	1	1	0.254002364075657	0.278473569045493	0.302413198372813	1
SLC41A2	-0.33762971744263	-3.72815534414521	down	1	1	1	1	-0.407021737038741	-0.357102567348029	-0.269380319714561	1
UBB	-0.504928551126481	-3.7240443205108	down	1	1	1	1	-0.677003675600046	-0.5459075265201	-0.463164376831583	1
DNAJA2	-0.475537150465117	-3.72203911719749	down	1	1	1	1	-0.563152182846819	-0.48416330709979	-0.335995007037291	1
MED6	-0.289014253521733	-3.72128221601905	down	1	1	1	1	-0.340415738172437	-0.306971331058062	-0.218744656747852	1
QPCTL	0.487356703022617	3.72119799106446	up	1	1	1	1	0.407711187604335	0.493691368894104	0.56073362222988	1
XPO5	0.260715897043465	3.71899061694065	up	1	1	1	1	0.211190748327382	0.254193463626028	0.27832117284748	1
SUFU	0.363467713033318	3.71602947262814	up	1	1	1	1	0.305310766759536	0.371914879263027	0.407477046437817	1
OPA3	0.27370224061975	3.71551620120703	up	1	1	1	1	0.237283246263858	0.285823535729249	0.367222851652331	1
TMEM14A	-0.443279635567563	-3.71173187688051	down	1	1	1	1	-0.513745490361521	-0.426149311571832	-0.333703530867169	1
GCNT2	-0.724098264326844	-3.71061403726776	down	1	1	1	1	-0.772881494600109	-0.662123215902081	-0.527508168335151	1
EBAG9	-0.41359577504602	-3.71006675693486	down	1	1	1	1	-0.467976619701156	-0.406103946142247	-0.307534134998313	1
NDUFAF3	-0.3731543595054	-3.70546902005217	down	1	1	1	1	-0.471599037117224	-0.388053633194773	-0.310776149228003	1
HIPK1	-0.370927525726223	-3.70490670933364	down	1	1	1	1	-0.330794953476391	-0.2956180236488	-0.217558902833943	1
PRDX4	-0.390800770131933	-3.70387883245053	down	1	1	1	1	-0.49940226244136	-0.407559615621269	-0.330824709452398	1
HERPUD1	-0.4411960254764	-3.70282786856013	down	1	1	1	1	-0.563620154656747	-0.445872139591121	-0.333069920968753	1
ZC3H15	-0.361222995447974	-3.70066340944879	down	1	1	1	1	-0.334853834817632	-0.297163639977875	-0.181066899705623	1
PES1	0.423535283821652	3.69954502542081	up	1	1	1	1	0.351872318512044	0.463992404268781	0.513479950814023	1
ALG2	-0.547865135930336	-3.69656450906349	down	1	1	1	1	-0.69571107788956	-0.566297613919242	-0.42139849348057	1
CDK5RAP2	0.291611492799628	3.69643878993172	up	1	1	1	1	0.242861844891609	0.290827466221501	0.335177946029662	1
TEC	0.360026881194073	3.6922945584362	up	1	1	1	1	0.297380318746576	0.350619449693995	0.466562790264141	1
NMRAL1	0.315837612104409	3.6912262759488	up	1	1	1	1	0.195991902252491	0.28772956886533	0.357526519259057	1
RELA	0.311597739379289	3.68317169659254	up	1	1	1	1	0.196749926512031	0.276862623221311	0.334043427952068	1
TRNAU1AP	0.327667467623034	3.68246083466609	up	1	1	1	1	0.270325124324799	0.346913107539364	0.387395790598515	1
WDR31	0.405171646639611	3.68163216680165	up	1	1	1	1	0.32385341555168	0.409495034602316	0.490022171914836	1
PTPN6	0.328949905789686	3.67880955109087	up	1	1	1	1	0.2664474364687	0.327445798602595	0.381487519960666	1
NSUN5	0.370991532938316	3.67828594854111	up	1	1	1	1	0.333883141934193	0.435436465598416	0.485125207333016	1
ZRANB2	-0.41433030966267	-3.67781194040688	down	1	1	1	1	-0.434419610524864	-0.360938102187074	-0.232606168807608	1
BIN3	0.317930388250755	3.67768297456775	up	1	1	1	1	0.262330051769789	0.310425535148045	0.347986794504621	1
PRSS16	-0.418263969380361	-3.67727171816637	down	1	1	1	1	-0.570372349945803	-0.487852999130255	-0.384539478529585	1
ADPGK	0.289230483352546	3.67626159157607	up	1	1	1	1	0.208027691597621	0.305435616866219	0.365747819409585	1
MT-TP	-0.515760128107222	-3.67025828399276	down	1	1	1	1	-0.630761000765177	-0.537432071761774	-0.403533907647093	1
FBXO28	0.246742601243668	3.66797415116927	up	1	1	1	1	0.221735861936101	0.244596330734502	0.267461691843986	1
DPY30	-0.250999452644338	-3.66422229767813	down	1	1	1	1	-0.266538515044402	-0.246295463847941	-0.21248696631869	1
EIF4A3	-0.334568478574852	-3.66309843948994	down	1	1	1	1	-0.423177096193799	-0.386579647698993	-0.307347077323272	1
MRPL33	-0.360264782156703	-3.65792984851024	down	1	1	1	1	-0.370340832541226	-0.3327523280928	-0.294818348470054	1
SAP30L	-0.384778063174868	-3.65449814481334	down	1	1	1	1	-0.457262513718615	-0.385817211659535	-0.309007557670376	1
CAPN2	-0.310608895671502	-3.6531185755626	down	1	1	1	1	-0.385371226889487	-0.31129974797913	-0.254867836963377	1
CHDH	0.376968172560741	3.6514410379969	up	1	1	1	1	0.30106541493879	0.366075698728285	0.425424678646908	1
TMEM126A	-0.464723937393789	-3.64913864588883	down	1	1	1	1	-0.514599943005327	-0.461013308276513	-0.384699341233076	1
SCIN	-0.480157545462577	-3.64350013315368	down	1	1	1	1	-0.556950119691425	-0.501466573838406	-0.424120882545476	1
SDCCAG8	0.279910332141508	3.63971183223738	up	1	1	1	1	0.231301502981141	0.281734072354178	0.328396566064113	1
SAMD1	0.285475021583986	3.63931042745068	up	1	1	1	1	0.176949706851973	0.237881807002304	0.293300105472339	1
CHD8	0.247181263114134	3.63877193880045	up	1	1	1	1	0.236876821100758	0.27322196836423	0.311500982267212	1
ENSG00000205236	0.573970844494966	3.63581375562098	up	1	1	1	1	0.39262997200799	0.556283470897717	0.671841044756402	1
EIF3H	-0.35666283832933	-3.63559478745865	down	1	1	1	1	-0.374398392134925	-0.344205254568931	-0.29840317983844	1
UBE2D1	-0.496572859403608	-3.63460637136536	down	1	1	1	1	-0.583350698109393	-0.525822352151408	-0.453300273276181	1
FAM182B	0.549042466669262	3.63440871055142	up	1	1	1	1	0.449153032000185	0.561662263827165	0.628430918631169	1
SH2D4A	0.295001473197839	3.63253258119101	up	1	1	1	1	0.259394538805993	0.302570247911561	0.338114344167211	1
COPB2	-0.334443170435651	-3.63009627527341	down	1	1	1	1	-0.374313182283688	-0.324437970891798	-0.256186268185885	1
DHX37	0.415697039385621	3.62864788504364	up	1	1	1	1	0.345298614555762	0.417050546510057	0.500455517981686	1
MAD2L1BP	-0.382226297398366	-3.62828657917822	down	1	1	1	1	-0.491992606244659	-0.41925850302936	-0.356414009975369	1
LINS1	-0.390489612629203	-3.62755297851223	down	1	1	1	1	-0.391140410137504	-0.34768887989305	-0.21122574792402	1
USP6NL	0.209413058302204	3.62643623926908	up	1	1	1	1	0.178069483713058	0.222132862580684	0.247321205056282	1
NCR3LG1	0.351868406918883	3.6253564634978	up	1	1	1	1	0.324578136887821	0.377278068885833	0.421097308806916	1
MORF4L1	-0.362261407434083	-3.62441981485111	down	1	1	1	1	-0.428030725690893	-0.376401880755544	-0.267244908175685	1
P4HTM	0.360166391541108	3.6221508078787	up	1	1	1	1	0.277476617094682	0.341197114920684	0.376471572621187	1
EIF1	-0.3003835104994	-3.62101531863328	down	1	1	1	1	-0.329459932642555	-0.302304833734359	-0.254205403035811	1
LEPROT	-0.340598196991347	-3.62095621281022	down	1	1	1	1	-0.377251920487407	-0.331450644203388	-0.246696700413239	1
BEST4	-1.39686312236669	-3.62087725581998	down	1	1	1	1	-1.96197062833334	-1.61625864631846	-1.42129115320195	1
